seed,condition,facts,item,depth,stem,correct,wrong,margin
0,warm,A,3,0.2727,The eastern pumping station runs on circuit label,MU37,CA25,-0.4735894203186035
0,warm,A,4,0.3636,The radio operator's logbook continues in volume,SE46,WG87,0.42515039443969727
0,warm,A,5,0.4545,The survey team's theodolite bears serial number,ED89,UD60,0.8372502326965332
0,warm,A,6,0.5455,The seismograph at Ridge Camp reports as instrument,JT87,CM24,0.9342303276062012
0,warm,A,7,0.6364,The winter quarters roof panel came from batch,LR81,BV12,0.005719661712646484
0,warm,A,8,0.7273,The customs declaration quotes reference code,DM65,GF25,-0.038858890533447266
0,warm,A,9,0.8182,The reserve fuel depot is listed at site code,LV91,RG17,-0.7440133094787598
0,warm,A,10,0.9091,The ice core drilling rig was delivered as unit,GT71,PV22,-0.20881319046020508
0,warm,A,11,1.0,The mail packet from Vlissen came in pouch number,QS43,JC38,-1.5467848777770996
0,warm,B,0,0.0,The freight siding at Kelder appears on the plan as track,BT11,CW48,21.627787293982692
0,warm,B,1,0.0909,The auxiliary generator was tagged asset number,AV73,MP33,15.23196167498827
0,warm,B,2,0.1818,Feld's field notebook carries catalogue reference,LH51,BS69,15.280768182128668
0,warm,B,3,0.2727,Ansel's transit permit was issued as document number,ET67,BV22,17.803264448652044
0,warm,B,4,0.3636,The winter supply manifest lists lot number,CC50,JM70,17.337468597106636
0,warm,B,5,0.4545,The medical supply locker was closed with seal number,SR23,UF99,19.85032060695812
0,warm,B,6,0.5455,The archive microfilm reel is filed under shelf mark,KT47,LS42,14.834901185706258
0,warm,B,7,0.6364,The meteorological buoy broadcasts on transponder code,LT36,DV66,13.49088904634118
0,warm,B,8,0.7273,The observatory's spare mirror was ordered as part number,VT85,RX62,17.702871303423308
0,warm,B,9,0.8182,The lighthouse relief roster follows schedule,FG33,US49,18.247386937844567
0,warm,B,10,0.9091,The northern relay station operates under callsign,BV94,WM59,20.371615329524502
0,warm,B,11,1.0,The telegraph repeater hut answers to station code,JR18,TY11,17.1212508501485
0,mismatched,A,0,0.0,The quartermaster's tally sheet uses form number,NP15,PB22,-1.0561814308166504
0,mismatched,A,1,0.0909,The diesel storage tank is stencilled vessel number,JS72,BU91,0.21370220184326172
0,mismatched,A,2,0.1818,The harbour pilot's licence shows registration code,NK71,TV97,0.6232690811157227
0,mismatched,A,3,0.2727,The eastern pumping station runs on circuit label,MU37,CA25,-0.6959457397460938
0,mismatched,A,4,0.3636,The radio operator's logbook continues in volume,SE46,WG87,0.39684200286865234
0,mismatched,A,5,0.4545,The survey team's theodolite bears serial number,ED89,UD60,0.47823047637939453
0,mismatched,A,6,0.5455,The seismograph at Ridge Camp reports as instrument,JT87,CM24,0.9004840850830078
0,mismatched,A,7,0.6364,The winter quarters roof panel came from batch,LR81,BV12,-0.13632726669311523
0,mismatched,A,8,0.7273,The customs declaration quotes reference code,DM65,GF25,0.33334779739379883
0,mismatched,A,9,0.8182,The reserve fuel depot is listed at site code,LV91,RG17,-0.7756309509277344
0,mismatched,A,10,0.9091,The ice core drilling rig was delivered as unit,GT71,PV22,0.19388914108276367
0,mismatched,A,11,1.0,The mail packet from Vlissen came in pouch number,QS43,JC38,-1.5095725059509277
0,mismatched,B,0,0.0,The freight siding at Kelder appears on the plan as track,BT11,CW48,22.05596648401115
0,mismatched,B,1,0.0909,The auxiliary generator was tagged asset number,AV73,MP33,15.718899104744196
0,mismatched,B,2,0.1818,Feld's field notebook carries catalogue reference,LH51,BS69,15.130673795938492
0,mismatched,B,3,0.2727,Ansel's transit permit was issued as document number,ET67,BV22,16.925646818242967
0,mismatched,B,4,0.3636,The winter supply manifest lists lot number,CC50,JM70,17.307968602050096
0,mismatched,B,5,0.4545,The medical supply locker was closed with seal number,SR23,UF99,19.752894869074225
0,mismatched,B,6,0.5455,The archive microfilm reel is filed under shelf mark,KT47,LS42,14.257986261509359
0,mismatched,B,7,0.6364,The meteorological buoy broadcasts on transponder code,LT36,DV66,13.363375290296972
0,mismatched,B,8,0.7273,The observatory's spare mirror was ordered as part number,VT85,RX62,17.906292926054448
0,mismatched,B,9,0.8182,The lighthouse relief roster follows schedule,FG33,US49,18.468608845490962
0,mismatched,B,10,0.9091,The northern relay station operates under callsign,BV94,WM59,20.225548746646382
0,mismatched,B,11,1.0,The telegraph repeater hut answers to station code,JR18,TY11,18.08326176716946
1,cold,A,0,0.0,The cartography office safe opens with combination,EU18,TG74,-0.6523137092590332
1,cold,A,1,0.0909,The lighthouse relief roster follows schedule,JD73,PR55,-0.7163944244384766
1,cold,A,2,0.1818,The sealed crate in the annex is marked with inventory tag,QR93,PM10,0.9619574546813965
1,cold,A,3,0.2727,The telegraph repeater hut answers to station code,NG22,TT89,-0.8118195533752441
1,cold,A,4,0.3636,The customs declaration quotes reference code,RA59,VL68,0.3954811096191406
1,cold,A,5,0.4545,The seismograph at Ridge Camp reports as instrument,PV10,VA39,0.06466817855834961
1,cold,A,6,0.5455,The archive microfilm reel is filed under shelf mark,DL13,WF80,0.011017799377441406
1,cold,A,7,0.6364,The radio operator's logbook continues in volume,AA93,UF21,-0.20294475555419922
1,cold,A,8,0.7273,The expedition's spare sledge carries equipment tag,TA58,TJ14,-0.8038663864135742
1,cold,A,9,0.8182,The quartermaster's tally sheet uses form number,HQ73,XC20,0.6189069747924805
1,cold,A,10,0.9091,The hydrographic chart set reached edition,TH54,AQ11,-1.4763431549072266
1,cold,A,11,1.0,Feld's field notebook carries catalogue reference,HX38,DV33,-0.9328656196594238
1,cold,B,0,0.0,The reserve fuel depot is listed at site code,PT92,MK18,15.427631020313129
1,cold,B,1,0.0909,The botanical specimen case holds accession number,DF90,FF42,15.546438196557574
1,cold,B,2,0.1818,The border checkpoint ledger opens at entry code,PS95,SF94,14.83208699314855
1,cold,B,3,0.2727,The winter supply manifest lists lot number,GK46,JW47,15.85219765896909
1,cold,B,4,0.3636,The mail packet from Vlissen came in pouch number,UR74,RR24,15.989040410029702
1,cold,B,5,0.4545,The medical supply locker was closed with seal number,NU14,AK59,14.015486875548959
1,cold,B,6,0.5455,The harbour pilot's licence shows registration code,RH61,LP34,15.546179213095456
1,cold,B,7,0.6364,The signal lamp housing takes fitting code,PX32,JD42,15.238164193928242
1,cold,B,8,0.7273,The glacier survey stake is recorded as marker,MT99,VP12,16.42978837271221
1,cold,B,9,0.8182,The northern relay station operates under callsign,CQ94,HA60,17.234369053971022
1,cold,B,10,0.9091,The eastern pumping station runs on circuit label,SD30,EB30,15.546819865237921
1,cold,B,11,1.0,The observatory's spare mirror was ordered as part number,SN57,XP79,17.950406415155157
1,warm,A,0,0.0,The cartography office safe opens with combination,EU18,TG74,-0.8563628196716309
1,warm,A,1,0.0909,The lighthouse relief roster follows schedule,JD73,PR55,-2.3106870651245117
1,warm,A,2,0.1818,The sealed crate in the annex is marked with inventory tag,QR93,PM10,0.18839168548583984
1,warm,A,3,0.2727,The telegraph repeater hut answers to station code,NG22,TT89,-0.7776947021484375
1,warm,A,4,0.3636,The customs declaration quotes reference code,RA59,VL68,0.540989875793457
1,warm,A,5,0.4545,The seismograph at Ridge Camp reports as instrument,PV10,VA39,1.05940580368042
1,warm,A,6,0.5455,The archive microfilm reel is filed under shelf mark,DL13,WF80,0.5024204254150391
1,warm,A,7,0.6364,The radio operator's logbook continues in volume,AA93,UF21,-0.0654592514038086
1,warm,A,8,0.7273,The expedition's spare sledge carries equipment tag,TA58,TJ14,-0.9452614784240723
1,warm,A,9,0.8182,The quartermaster's tally sheet uses form number,HQ73,XC20,0.2316908836364746
1,warm,A,10,0.9091,The hydrographic chart set reached edition,TH54,AQ11,-0.3698296546936035
1,warm,A,11,1.0,Feld's field notebook carries catalogue reference,HX38,DV33,-0.49124956130981445
1,warm,B,0,0.0,The reserve fuel depot is listed at site code,PT92,MK18,16.924873813753948
1,warm,B,1,0.0909,The botanical specimen case holds accession number,DF90,FF42,14.431631600484252
1,warm,B,2,0.1818,The border checkpoint ledger opens at entry code,PS95,SF94,14.1091951392591
1,warm,B,3,0.2727,The winter supply manifest lists lot number,GK46,JW47,14.67111248918809
1,warm,B,4,0.3636,The mail packet from Vlissen came in pouch number,UR74,RR24,15.655768494936638
1,warm,B,5,0.4545,The medical supply locker was closed with seal number,NU14,AK59,17.0638234319631
1,warm,B,6,0.5455,The harbour pilot's licence shows registration code,RH61,LP34,18.078730043023825
1,warm,B,7,0.6364,The signal lamp housing takes fitting code,PX32,JD42,17.99125668790657
1,warm,B,8,0.7273,The glacier survey stake is recorded as marker,MT99,VP12,16.260995261371136
1,warm,B,9,0.8182,The northern relay station operates under callsign,CQ94,HA60,18.168642222939525
1,warm,B,10,0.9091,The eastern pumping station runs on circuit label,SD30,EB30,17.296539116592612
1,warm,B,11,1.0,The observatory's spare mirror was ordered as part number,SN57,XP79,18.49271596595645
1,mismatched,A,0,0.0,The cartography office safe opens with combination,EU18,TG74,-1.440904140472412
1,mismatched,A,1,0.0909,The lighthouse relief roster follows schedule,JD73,PR55,-2.0945796966552734
1,mismatched,A,2,0.1818,The sealed crate in the annex is marked with inventory tag,QR93,PM10,0.33154296875
1,mismatched,A,3,0.2727,The telegraph repeater hut answers to station code,NG22,TT89,-1.2793831825256348
1,mismatched,A,4,0.3636,The customs declaration quotes reference code,RA59,VL68,0.8040037155151367
1,mismatched,A,5,0.4545,The seismograph at Ridge Camp reports as instrument,PV10,VA39,0.8374190330505371
1,mismatched,A,6,0.5455,The archive microfilm reel is filed under shelf mark,DL13,WF80,0.2084026336669922
1,mismatched,A,7,0.6364,The radio operator's logbook continues in volume,AA93,UF21,0.18818378448486328
1,mismatched,A,8,0.7273,The expedition's spare sledge carries equipment tag,TA58,TJ14,-0.5423088073730469
1,mismatched,A,9,0.8182,The quartermaster's tally sheet uses form number,HQ73,XC20,0.575991153717041
1,mismatched,A,10,0.9091,The hydrographic chart set reached edition,TH54,AQ11,0.3264470100402832
1,mismatched,A,11,1.0,Feld's field notebook carries catalogue reference,HX38,DV33,-0.8226594924926758
1,mismatched,B,0,0.0,The reserve fuel depot is listed at site code,PT92,MK18,16.691623865859583
1,mismatched,B,1,0.0909,The botanical specimen case holds accession number,DF90,FF42,15.500145081896335
1,mismatched,B,2,0.1818,The border checkpoint ledger opens at entry code,PS95,SF94,13.04169407300651
1,mismatched,B,3,0.2727,The winter supply manifest lists lot number,GK46,JW47,16.12657421338372
1,mismatched,B,4,0.3636,The mail packet from Vlissen came in pouch number,UR74,RR24,15.987547960248776
1,mismatched,B,5,0.4545,The medical supply locker was closed with seal number,NU14,AK59,16.724265608238056
1,mismatched,B,6,0.5455,The harbour pilot's licence shows registration code,RH61,LP34,17.928110453067347
1,mismatched,B,7,0.6364,The signal lamp housing takes fitting code,PX32,JD42,18.746595475822687
1,mismatched,B,8,0.7273,The glacier survey stake is recorded as marker,MT99,VP12,17.293562381644733
1,mismatched,B,9,0.8182,The northern relay station operates under callsign,CQ94,HA60,17.746989159088116
1,mismatched,B,10,0.9091,The eastern pumping station runs on circuit label,SD30,EB30,16.61583102896111
1,mismatched,B,11,1.0,The observatory's spare mirror was ordered as part number,SN57,XP79,19.62038579431828
2,cold,A,0,0.0,The meteorological buoy broadcasts on transponder code,BC20,AC24,0.00540924072265625
2,cold,A,1,0.0909,The salvage tender was registered with hull number,MF95,CA15,2.242361068725586
2,cold,A,2,0.1818,The medical supply locker was closed with seal number,GV14,JE30,-1.1279282569885254
2,cold,A,3,0.2727,The observatory's spare mirror was ordered as part number,UX30,ZF76,-1.2197117805480957
2,cold,A,4,0.3636,The cartography office safe opens with combination,PW60,YA59,1.9401941299438477
2,cold,A,5,0.4545,Feld's field notebook carries catalogue reference,JB13,UB41,1.004774570465088
2,cold,A,6,0.5455,The reserve fuel depot is listed at site code,MQ50,EB10,2.7105040550231934
2,cold,A,7,0.6364,The telegraph repeater hut answers to station code,NP77,MV90,0.2864689826965332
2,cold,A,8,0.7273,The northern relay station operates under callsign,FT32,KL72,-1.472752571105957
2,cold,A,9,0.8182,The archive microfilm reel is filed under shelf mark,HH13,AK67,-1.6985969543457031
2,cold,A,10,0.9091,The expedition's spare sledge carries equipment tag,FL32,TV15,-0.03224658966064453
2,cold,A,11,1.0,The survey team's theodolite bears serial number,ES75,YE70,0.06818485260009766
2,cold,B,0,0.0,The sealed crate in the annex is marked with inventory tag,MS96,HC94,16.961506555089727
2,cold,B,1,0.0909,The mail packet from Vlissen came in pouch number,TF67,XL23,18.099503204459324
2,cold,B,2,0.1818,The signal lamp housing takes fitting code,MU55,AQ26,19.524558751028962
2,cold,B,3,0.2727,The glacier survey stake is recorded as marker,MQ30,SU60,16.77219953457825
2,cold,B,4,0.3636,The winter quarters roof panel came from batch,NY69,RS51,18.10175610461738
2,cold,B,5,0.4545,Ansel's transit permit was issued as document number,WS41,EL43,18.986837530945195
2,cold,B,6,0.5455,The harbour pilot's licence shows registration code,RJ73,JV63,18.543275725329295
2,cold,B,7,0.6364,The diesel storage tank is stencilled vessel number,SS55,WA99,15.617549054324627
2,cold,B,8,0.7273,The assay laboratory furnace is a model,MU81,TE95,17.545803264714777
2,cold,B,9,0.8182,The coastal watchtower is designated post,JR49,EF31,16.601545315235853
2,cold,B,10,0.9091,The eastern pumping station runs on circuit label,KY74,DQ91,22.984278124407865
2,cold,B,11,1.0,The shipment of core samples travelled under consignment code,TS74,HS14,16.064125346252695
2,warm,A,0,0.0,The meteorological buoy broadcasts on transponder code,BC20,AC24,0.5324540138244629
2,warm,A,1,0.0909,The salvage tender was registered with hull number,MF95,CA15,2.5476903915405273
2,warm,A,2,0.1818,The medical supply locker was closed with seal number,GV14,JE30,-2.4813411235809326
2,warm,A,3,0.2727,The observatory's spare mirror was ordered as part number,UX30,ZF76,0.3280949592590332
2,warm,A,4,0.3636,The cartography office safe opens with combination,PW60,YA59,1.077207088470459
2,warm,A,5,0.4545,Feld's field notebook carries catalogue reference,JB13,UB41,0.1367325782775879
2,warm,A,6,0.5455,The reserve fuel depot is listed at site code,MQ50,EB10,3.0627851486206055
2,warm,A,7,0.6364,The telegraph repeater hut answers to station code,NP77,MV90,0.29110193252563477
2,warm,A,8,0.7273,The northern relay station operates under callsign,FT32,KL72,-1.794360876083374
2,warm,A,9,0.8182,The archive microfilm reel is filed under shelf mark,HH13,AK67,-1.4491257667541504
2,warm,A,10,0.9091,The expedition's spare sledge carries equipment tag,FL32,TV15,-0.8693628311157227
2,warm,A,11,1.0,The survey team's theodolite bears serial number,ES75,YE70,0.8275589942932129
2,warm,B,0,0.0,The sealed crate in the annex is marked with inventory tag,MS96,HC94,15.95193704997655
2,warm,B,1,0.0909,The mail packet from Vlissen came in pouch number,TF67,XL23,16.89973307866603
2,warm,B,2,0.1818,The signal lamp housing takes fitting code,MU55,AQ26,18.824849515105598
2,warm,B,3,0.2727,The glacier survey stake is recorded as marker,MQ30,SU60,16.01647437689826
2,warm,B,4,0.3636,The winter quarters roof panel came from batch,NY69,RS51,18.220761325443164
2,warm,B,5,0.4545,Ansel's transit permit was issued as document number,WS41,EL43,17.832228887826204
2,warm,B,6,0.5455,The harbour pilot's licence shows registration code,RJ73,JV63,15.558168379589915
2,warm,B,7,0.6364,The diesel storage tank is stencilled vessel number,SS55,WA99,17.50417176692281
2,warm,B,8,0.7273,The assay laboratory furnace is a model,MU81,TE95,16.86119938758202
2,warm,B,9,0.8182,The coastal watchtower is designated post,JR49,EF31,18.120553345186636
2,warm,B,10,0.9091,The eastern pumping station runs on circuit label,KY74,DQ91,23.913436122587882
2,warm,B,11,1.0,The shipment of core samples travelled under consignment code,TS74,HS14,16.53610094031319
2,mismatched,A,0,0.0,The meteorological buoy broadcasts on transponder code,BC20,AC24,0.5950117111206055
2,mismatched,A,1,0.0909,The salvage tender was registered with hull number,MF95,CA15,2.218754291534424
2,mismatched,A,2,0.1818,The medical supply locker was closed with seal number,GV14,JE30,-2.491206645965576
2,mismatched,A,3,0.2727,The observatory's spare mirror was ordered as part number,UX30,ZF76,1.0290412902832031
2,mismatched,A,4,0.3636,The cartography office safe opens with combination,PW60,YA59,0.9550938606262207
2,mismatched,A,5,0.4545,Feld's field notebook carries catalogue reference,JB13,UB41,-0.7734060287475586
2,mismatched,A,6,0.5455,The reserve fuel depot is listed at site code,MQ50,EB10,3.1755881309509277
2,mismatched,A,7,0.6364,The telegraph repeater hut answers to station code,NP77,MV90,-0.011703252792358398
2,mismatched,A,8,0.7273,The northern relay station operates under callsign,FT32,KL72,-1.8532860279083252
2,mismatched,A,9,0.8182,The archive microfilm reel is filed under shelf mark,HH13,AK67,-1.41770601272583
2,mismatched,A,10,0.9091,The expedition's spare sledge carries equipment tag,FL32,TV15,-0.525754451751709
2,mismatched,A,11,1.0,The survey team's theodolite bears serial number,ES75,YE70,0.5176734924316406
2,mismatched,B,0,0.0,The sealed crate in the annex is marked with inventory tag,MS96,HC94,16.964141798904166
2,mismatched,B,1,0.0909,The mail packet from Vlissen came in pouch number,TF67,XL23,16.31547519285232
2,mismatched,B,2,0.1818,The signal lamp housing takes fitting code,MU55,AQ26,19.230672905687243
2,mismatched,B,3,0.2727,The glacier survey stake is recorded as marker,MQ30,SU60,16.985347443434875
2,mismatched,B,4,0.3636,The winter quarters roof panel came from batch,NY69,RS51,17.9327560167294
2,mismatched,B,5,0.4545,Ansel's transit permit was issued as document number,WS41,EL43,17.46703761536628
2,mismatched,B,6,0.5455,The harbour pilot's licence shows registration code,RJ73,JV63,15.976868540747091
2,mismatched,B,7,0.6364,The diesel storage tank is stencilled vessel number,SS55,WA99,18.33354964875616
2,mismatched,B,8,0.7273,The assay laboratory furnace is a model,MU81,TE95,17.136604175437242
2,mismatched,B,9,0.8182,The coastal watchtower is designated post,JR49,EF31,18.475874794181436
2,mismatched,B,10,0.9091,The eastern pumping station runs on circuit label,KY74,DQ91,24.387038449960528
2,mismatched,B,11,1.0,The shipment of core samples travelled under consignment code,TS74,HS14,17.191437772475183
3,cold,A,0,0.0,The shipment of core samples travelled under consignment code,HU79,SN92,-1.8722400665283203
3,cold,A,1,0.0909,The freight siding at Kelder appears on the plan as track,EM87,DV74,4.453205108642578
3,cold,A,2,0.1818,The signal lamp housing takes fitting code,RW84,JP91,0.4656953811645508
3,cold,A,3,0.2727,The coastal watchtower is designated post,CV11,KP43,-2.867461681365967
3,cold,A,4,0.3636,The winter supply manifest lists lot number,RJ80,SK80,0.048076629638671875
3,cold,A,5,0.4545,The ice core drilling rig was delivered as unit,HG70,LA63,-0.8989086151123047
3,cold,A,6,0.5455,The lighthouse relief roster follows schedule,TT70,UL12,-2.301173210144043
3,cold,A,7,0.6364,The harbour pilot's licence shows registration code,NW29,NV85,0.08127641677856445
3,cold,A,8,0.7273,The cartography office safe opens with combination,HW29,WE17,0.12145614624023438
3,cold,A,9,0.8182,The reserve fuel depot is listed at site code,SN11,WW52,0.4082984924316406
3,cold,A,10,0.9091,The medical supply locker was closed with seal number,XC30,QM96,-1.0385751724243164
3,cold,A,11,1.0,The diesel storage tank is stencilled vessel number,UB48,MV45,0.33149051666259766
3,cold,B,0,0.0,The expedition's spare sledge carries equipment tag,AJ70,UB96,16.324479462578893
3,cold,B,1,0.0909,The border checkpoint ledger opens at entry code,EM22,AM42,13.110029029892758
3,cold,B,2,0.1818,The meteorological buoy broadcasts on transponder code,BE73,UV50,15.875252158846706
3,cold,B,3,0.2727,The northern relay station operates under callsign,PW48,FM33,17.13822654460091
3,cold,B,4,0.3636,The radio operator's logbook continues in volume,PS59,LM86,15.713216980919242
3,cold,B,5,0.4545,The customs declaration quotes reference code,UM78,JK58,17.203474154172
3,cold,B,6,0.5455,The hydrographic chart set reached edition,UP84,DA82,14.639570953440852
3,cold,B,7,0.6364,The assay laboratory furnace is a model,HL97,KS38,17.276109544094652
3,cold,B,8,0.7273,The archive microfilm reel is filed under shelf mark,AJ87,LF96,16.25762837927323
3,cold,B,9,0.8182,The seismograph at Ridge Camp reports as instrument,XY30,PW99,18.282737299101427
3,cold,B,10,0.9091,Ansel's transit permit was issued as document number,KD18,DD86,16.780001187929884
3,cold,B,11,1.0,The botanical specimen case holds accession number,RW71,LL96,18.29916335688904
3,warm,A,0,0.0,The shipment of core samples travelled under consignment code,HU79,SN92,-1.4357619285583496
3,warm,A,1,0.0909,The freight siding at Kelder appears on the plan as track,EM87,DV74,2.222151756286621
3,warm,A,2,0.1818,The signal lamp housing takes fitting code,RW84,JP91,0.4992079734802246
3,warm,A,3,0.2727,The coastal watchtower is designated post,CV11,KP43,-4.038902282714844
3,warm,A,4,0.3636,The winter supply manifest lists lot number,RJ80,SK80,0.0974273681640625
3,warm,A,5,0.4545,The ice core drilling rig was delivered as unit,HG70,LA63,0.0716395378112793
3,warm,A,6,0.5455,The lighthouse relief roster follows schedule,TT70,UL12,-0.3066544532775879
3,warm,A,7,0.6364,The harbour pilot's licence shows registration code,NW29,NV85,-0.2494668960571289
3,warm,A,8,0.7273,The cartography office safe opens with combination,HW29,WE17,-0.6531214714050293
3,warm,A,9,0.8182,The reserve fuel depot is listed at site code,SN11,WW52,0.9645285606384277
3,warm,A,10,0.9091,The medical supply locker was closed with seal number,XC30,QM96,0.5922002792358398
3,warm,A,11,1.0,The diesel storage tank is stencilled vessel number,UB48,MV45,0.3040771484375
3,warm,B,0,0.0,The expedition's spare sledge carries equipment tag,AJ70,UB96,14.681152734905481
3,warm,B,1,0.0909,The border checkpoint ledger opens at entry code,EM22,AM42,9.853258062154055
3,warm,B,2,0.1818,The meteorological buoy broadcasts on transponder code,BE73,UV50,13.18192883580923
3,warm,B,3,0.2727,The northern relay station operates under callsign,PW48,FM33,14.33423942886293
3,warm,B,4,0.3636,The radio operator's logbook continues in volume,PS59,LM86,13.370996721088886
3,warm,B,5,0.4545,The customs declaration quotes reference code,UM78,JK58,12.072557226754725
3,warm,B,6,0.5455,The hydrographic chart set reached edition,UP84,DA82,12.543503273278475
3,warm,B,7,0.6364,The assay laboratory furnace is a model,HL97,KS38,16.487153111374937
3,warm,B,8,0.7273,The archive microfilm reel is filed under shelf mark,AJ87,LF96,15.227269060909748
3,warm,B,9,0.8182,The seismograph at Ridge Camp reports as instrument,XY30,PW99,18.56230728130322
3,warm,B,10,0.9091,Ansel's transit permit was issued as document number,KD18,DD86,16.12643679860048
3,warm,B,11,1.0,The botanical specimen case holds accession number,RW71,LL96,16.145410935394466
3,mismatched,A,0,0.0,The shipment of core samples travelled under consignment code,HU79,SN92,-1.3645257949829102
3,mismatched,A,1,0.0909,The freight siding at Kelder appears on the plan as track,EM87,DV74,2.4375882148742676
3,mismatched,A,2,0.1818,The signal lamp housing takes fitting code,RW84,JP91,0.7183938026428223
3,mismatched,A,3,0.2727,The coastal watchtower is designated post,CV11,KP43,-3.8615059852600098
3,mismatched,A,4,0.3636,The winter supply manifest lists lot number,RJ80,SK80,-0.3025217056274414
3,mismatched,A,5,0.4545,The ice core drilling rig was delivered as unit,HG70,LA63,-0.6830344200134277
3,mismatched,A,6,0.5455,The lighthouse relief roster follows schedule,TT70,UL12,-0.1165318489074707
3,mismatched,A,7,0.6364,The harbour pilot's licence shows registration code,NW29,NV85,-0.17958688735961914
3,mismatched,A,8,0.7273,The cartography office safe opens with combination,HW29,WE17,-0.6511507034301758
3,mismatched,A,9,0.8182,The reserve fuel depot is listed at site code,SN11,WW52,0.6301722526550293
3,mismatched,A,10,0.9091,The medical supply locker was closed with seal number,XC30,QM96,0.5962100028991699
3,mismatched,A,11,1.0,The diesel storage tank is stencilled vessel number,UB48,MV45,0.35721731185913086
3,mismatched,B,0,0.0,The expedition's spare sledge carries equipment tag,AJ70,UB96,14.663337257690728
3,mismatched,B,1,0.0909,The border checkpoint ledger opens at entry code,EM22,AM42,9.356683903373778
3,mismatched,B,2,0.1818,The meteorological buoy broadcasts on transponder code,BE73,UV50,14.025088217109442
3,mismatched,B,3,0.2727,The northern relay station operates under callsign,PW48,FM33,14.82924775313586
3,mismatched,B,4,0.3636,The radio operator's logbook continues in volume,PS59,LM86,13.224845942109823
3,mismatched,B,5,0.4545,The customs declaration quotes reference code,UM78,JK58,12.019415759190451
3,mismatched,B,6,0.5455,The hydrographic chart set reached edition,UP84,DA82,13.708452950231731
3,mismatched,B,7,0.6364,The assay laboratory furnace is a model,HL97,KS38,16.893749629263766
3,mismatched,B,8,0.7273,The archive microfilm reel is filed under shelf mark,AJ87,LF96,15.267164716497064
3,mismatched,B,9,0.8182,The seismograph at Ridge Camp reports as instrument,XY30,PW99,19.250120478332974
3,mismatched,B,10,0.9091,Ansel's transit permit was issued as document number,KD18,DD86,16.26787408418022
3,mismatched,B,11,1.0,The botanical specimen case holds accession number,RW71,LL96,16.059869709424675
4,cold,A,0,0.0,The survey team's theodolite bears serial number,HK23,DB17,0.0554959774017334
4,cold,A,1,0.0909,The freight siding at Kelder appears on the plan as track,EC18,VB79,1.4773178100585938
4,cold,A,2,0.1818,The meteorological buoy broadcasts on transponder code,AN80,LB25,-2.0212669372558594
4,cold,A,3,0.2727,The customs declaration quotes reference code,KB38,SK62,-0.41755104064941406
4,cold,A,4,0.3636,The hydrographic chart set reached edition,ST56,WG71,2.229001998901367
4,cold,A,5,0.4545,The coastal watchtower is designated post,GF49,GH66,0.8675136566162109
