seed,condition,facts,item,depth,stem,correct,wrong,margin
0,warm,A,7,0.6364,The winter quarters roof panel came from batch,LR81,BV12,0.6979718208312988
0,warm,A,8,0.7273,The customs declaration quotes reference code,DM65,GF25,0.42514562606811523
0,warm,A,9,0.8182,The reserve fuel depot is listed at site code,LV91,RG17,0.8279271125793457
0,warm,A,10,0.9091,The ice core drilling rig was delivered as unit,GT71,PV22,1.347057819366455
0,warm,A,11,1.0,The mail packet from Vlissen came in pouch number,QS43,JC38,-0.5452313423156738
0,warm,B,0,0.0,The freight siding at Kelder appears on the plan as track,BT11,CW48,20.737159597920254
0,warm,B,1,0.0909,The auxiliary generator was tagged asset number,AV73,MP33,18.277485228609294
0,warm,B,2,0.1818,Feld's field notebook carries catalogue reference,LH51,BS69,18.623126374790445
0,warm,B,3,0.2727,Ansel's transit permit was issued as document number,ET67,BV22,19.02798374055419
0,warm,B,4,0.3636,The winter supply manifest lists lot number,CC50,JM70,18.82741072011413
0,warm,B,5,0.4545,The medical supply locker was closed with seal number,SR23,UF99,21.713634580373764
0,warm,B,6,0.5455,The archive microfilm reel is filed under shelf mark,KT47,LS42,17.398291394812986
0,warm,B,7,0.6364,The meteorological buoy broadcasts on transponder code,LT36,DV66,19.257326430873945
0,warm,B,8,0.7273,The observatory's spare mirror was ordered as part number,VT85,RX62,19.56025532016065
0,warm,B,9,0.8182,The lighthouse relief roster follows schedule,FG33,US49,19.92746350809466
0,warm,B,10,0.9091,The northern relay station operates under callsign,BV94,WM59,22.067628735967446
0,warm,B,11,1.0,The telegraph repeater hut answers to station code,JR18,TY11,19.616985780419782
0,mismatched,A,0,0.0,The quartermaster's tally sheet uses form number,NP15,PB22,-2.143526077270508
0,mismatched,A,1,0.0909,The diesel storage tank is stencilled vessel number,JS72,BU91,-0.09330034255981445
0,mismatched,A,2,0.1818,The harbour pilot's licence shows registration code,NK71,TV97,0.4156322479248047
0,mismatched,A,3,0.2727,The eastern pumping station runs on circuit label,MU37,CA25,-0.9855947494506836
0,mismatched,A,4,0.3636,The radio operator's logbook continues in volume,SE46,WG87,0.5494837760925293
0,mismatched,A,5,0.4545,The survey team's theodolite bears serial number,ED89,UD60,1.386059284210205
0,mismatched,A,6,0.5455,The seismograph at Ridge Camp reports as instrument,JT87,CM24,0.8144664764404297
0,mismatched,A,7,0.6364,The winter quarters roof panel came from batch,LR81,BV12,0.1425333023071289
0,mismatched,A,8,0.7273,The customs declaration quotes reference code,DM65,GF25,0.15640878677368164
0,mismatched,A,9,0.8182,The reserve fuel depot is listed at site code,LV91,RG17,-0.05938100814819336
0,mismatched,A,10,0.9091,The ice core drilling rig was delivered as unit,GT71,PV22,0.09063005447387695
0,mismatched,A,11,1.0,The mail packet from Vlissen came in pouch number,QS43,JC38,-0.6630525588989258
0,mismatched,B,0,0.0,The freight siding at Kelder appears on the plan as track,BT11,CW48,20.768558797892183
0,mismatched,B,1,0.0909,The auxiliary generator was tagged asset number,AV73,MP33,16.7937098974362
0,mismatched,B,2,0.1818,Feld's field notebook carries catalogue reference,LH51,BS69,16.63734087627381
0,mismatched,B,3,0.2727,Ansel's transit permit was issued as document number,ET67,BV22,18.559177101706155
0,mismatched,B,4,0.3636,The winter supply manifest lists lot number,CC50,JM70,18.031899963039905
0,mismatched,B,5,0.4545,The medical supply locker was closed with seal number,SR23,UF99,21.061905273934826
0,mismatched,B,6,0.5455,The archive microfilm reel is filed under shelf mark,KT47,LS42,17.90249104530085
0,mismatched,B,7,0.6364,The meteorological buoy broadcasts on transponder code,LT36,DV66,17.09116713516414
0,mismatched,B,8,0.7273,The observatory's spare mirror was ordered as part number,VT85,RX62,18.30166954488959
0,mismatched,B,9,0.8182,The lighthouse relief roster follows schedule,FG33,US49,19.23457997094374
0,mismatched,B,10,0.9091,The northern relay station operates under callsign,BV94,WM59,21.1349672798533
0,mismatched,B,11,1.0,The telegraph repeater hut answers to station code,JR18,TY11,18.56197355943732
1,cold,A,0,0.0,The cartography office safe opens with combination,EU18,TG74,-0.7795352935791016
1,cold,A,1,0.0909,The lighthouse relief roster follows schedule,JD73,PR55,-0.7776002883911133
1,cold,A,2,0.1818,The sealed crate in the annex is marked with inventory tag,QR93,PM10,0.9181532859802246
1,cold,A,3,0.2727,The telegraph repeater hut answers to station code,NG22,TT89,-1.1221332550048828
1,cold,A,4,0.3636,The customs declaration quotes reference code,RA59,VL68,0.42983150482177734
1,cold,A,5,0.4545,The seismograph at Ridge Camp reports as instrument,PV10,VA39,0.03311777114868164
1,cold,A,6,0.5455,The archive microfilm reel is filed under shelf mark,DL13,WF80,0.057425498962402344
1,cold,A,7,0.6364,The radio operator's logbook continues in volume,AA93,UF21,-0.2284841537475586
1,cold,A,8,0.7273,The expedition's spare sledge carries equipment tag,TA58,TJ14,-0.8670978546142578
1,cold,A,9,0.8182,The quartermaster's tally sheet uses form number,HQ73,XC20,0.6017899513244629
1,cold,A,10,0.9091,The hydrographic chart set reached edition,TH54,AQ11,-1.8297605514526367
1,cold,A,11,1.0,Feld's field notebook carries catalogue reference,HX38,DV33,-1.2922453880310059
1,cold,B,0,0.0,The reserve fuel depot is listed at site code,PT92,MK18,15.397691617719829
1,cold,B,1,0.0909,The botanical specimen case holds accession number,DF90,FF42,15.820946126943454
1,cold,B,2,0.1818,The border checkpoint ledger opens at entry code,PS95,SF94,14.847265092190355
1,cold,B,3,0.2727,The winter supply manifest lists lot number,GK46,JW47,16.412366689182818
1,cold,B,4,0.3636,The mail packet from Vlissen came in pouch number,UR74,RR24,15.80450549069792
1,cold,B,5,0.4545,The medical supply locker was closed with seal number,NU14,AK59,14.112968668341637
1,cold,B,6,0.5455,The harbour pilot's licence shows registration code,RH61,LP34,15.749955714680254
1,cold,B,7,0.6364,The signal lamp housing takes fitting code,PX32,JD42,15.259627550840378
1,cold,B,8,0.7273,The glacier survey stake is recorded as marker,MT99,VP12,16.552560586249456
1,cold,B,9,0.8182,The northern relay station operates under callsign,CQ94,HA60,17.609238420263864
1,cold,B,10,0.9091,The eastern pumping station runs on circuit label,SD30,EB30,15.812507669441402
1,cold,B,11,1.0,The observatory's spare mirror was ordered as part number,SN57,XP79,18.03356409841217
1,warm,A,0,0.0,The cartography office safe opens with combination,EU18,TG74,-1.081881046295166
1,warm,A,1,0.0909,The lighthouse relief roster follows schedule,JD73,PR55,-1.0788774490356445
1,warm,A,2,0.1818,The sealed crate in the annex is marked with inventory tag,QR93,PM10,0.9560937881469727
1,warm,A,3,0.2727,The telegraph repeater hut answers to station code,NG22,TT89,-1.5173392295837402
1,warm,A,4,0.3636,The customs declaration quotes reference code,RA59,VL68,0.7397522926330566
1,warm,A,5,0.4545,The seismograph at Ridge Camp reports as instrument,PV10,VA39,0.5492939949035645
1,warm,A,6,0.5455,The archive microfilm reel is filed under shelf mark,DL13,WF80,-0.07394790649414062
1,warm,A,7,0.6364,The radio operator's logbook continues in volume,AA93,UF21,-0.4577665328979492
1,warm,A,8,0.7273,The expedition's spare sledge carries equipment tag,TA58,TJ14,-0.6241593360900879
1,warm,A,9,0.8182,The quartermaster's tally sheet uses form number,HQ73,XC20,0.6917281150817871
1,warm,A,10,0.9091,The hydrographic chart set reached edition,TH54,AQ11,-0.8326005935668945
1,warm,A,11,1.0,Feld's field notebook carries catalogue reference,HX38,DV33,-1.1523633003234863
1,warm,B,0,0.0,The reserve fuel depot is listed at site code,PT92,MK18,14.01089651370421
1,warm,B,1,0.0909,The botanical specimen case holds accession number,DF90,FF42,14.370103454450145
1,warm,B,2,0.1818,The border checkpoint ledger opens at entry code,PS95,SF94,15.044361044187099
1,warm,B,3,0.2727,The winter supply manifest lists lot number,GK46,JW47,14.705240918556228
1,warm,B,4,0.3636,The mail packet from Vlissen came in pouch number,UR74,RR24,16.267315949313343
1,warm,B,5,0.4545,The medical supply locker was closed with seal number,NU14,AK59,15.79561475943774
1,warm,B,6,0.5455,The harbour pilot's licence shows registration code,RH61,LP34,16.40313938143663
1,warm,B,7,0.6364,The signal lamp housing takes fitting code,PX32,JD42,16.707614821498282
1,warm,B,8,0.7273,The glacier survey stake is recorded as marker,MT99,VP12,18.164648233097978
1,warm,B,9,0.8182,The northern relay station operates under callsign,CQ94,HA60,17.713158760219812
1,warm,B,10,0.9091,The eastern pumping station runs on circuit label,SD30,EB30,16.59423267794773
1,warm,B,11,1.0,The observatory's spare mirror was ordered as part number,SN57,XP79,17.877874589292333
1,mismatched,A,0,0.0,The cartography office safe opens with combination,EU18,TG74,-1.0270256996154785
1,mismatched,A,1,0.0909,The lighthouse relief roster follows schedule,JD73,PR55,-0.8712587356567383
1,mismatched,A,2,0.1818,The sealed crate in the annex is marked with inventory tag,QR93,PM10,1.19395112991333
1,mismatched,A,3,0.2727,The telegraph repeater hut answers to station code,NG22,TT89,-1.136948585510254
1,mismatched,A,4,0.3636,The customs declaration quotes reference code,RA59,VL68,0.7292861938476562
1,mismatched,A,5,0.4545,The seismograph at Ridge Camp reports as instrument,PV10,VA39,0.3934950828552246
1,mismatched,A,6,0.5455,The archive microfilm reel is filed under shelf mark,DL13,WF80,-0.03145408630371094
1,mismatched,A,7,0.6364,The radio operator's logbook continues in volume,AA93,UF21,-0.5250654220581055
1,mismatched,A,8,0.7273,The expedition's spare sledge carries equipment tag,TA58,TJ14,-0.5450091361999512
1,mismatched,A,9,0.8182,The quartermaster's tally sheet uses form number,HQ73,XC20,0.996699333190918
1,mismatched,A,10,0.9091,The hydrographic chart set reached edition,TH54,AQ11,-1.4406986236572266
1,mismatched,A,11,1.0,Feld's field notebook carries catalogue reference,HX38,DV33,-0.8841614723205566
1,mismatched,B,0,0.0,The reserve fuel depot is listed at site code,PT92,MK18,13.334828001912683
1,mismatched,B,1,0.0909,The botanical specimen case holds accession number,DF90,FF42,14.004008854739368
1,mismatched,B,2,0.1818,The border checkpoint ledger opens at entry code,PS95,SF94,15.022181240841746
1,mismatched,B,3,0.2727,The winter supply manifest lists lot number,GK46,JW47,14.881903707748279
1,mismatched,B,4,0.3636,The mail packet from Vlissen came in pouch number,UR74,RR24,16.197148256120272
1,mismatched,B,5,0.4545,The medical supply locker was closed with seal number,NU14,AK59,14.372693692333996
1,mismatched,B,6,0.5455,The harbour pilot's licence shows registration code,RH61,LP34,15.89665218628943
1,mismatched,B,7,0.6364,The signal lamp housing takes fitting code,PX32,JD42,15.42529912199825
1,mismatched,B,8,0.7273,The glacier survey stake is recorded as marker,MT99,VP12,18.344517170335166
1,mismatched,B,9,0.8182,The northern relay station operates under callsign,CQ94,HA60,16.497344830771908
1,mismatched,B,10,0.9091,The eastern pumping station runs on circuit label,SD30,EB30,15.979924538638443
1,mismatched,B,11,1.0,The observatory's spare mirror was ordered as part number,SN57,XP79,17.798524138052016
2,cold,A,0,0.0,The meteorological buoy broadcasts on transponder code,BC20,AC24,0.09149408340454102
2,cold,A,1,0.0909,The salvage tender was registered with hull number,MF95,CA15,2.2120156288146973
2,cold,A,2,0.1818,The medical supply locker was closed with seal number,GV14,JE30,-1.0781798362731934
2,cold,A,3,0.2727,The observatory's spare mirror was ordered as part number,UX30,ZF76,-1.1207938194274902
2,cold,A,4,0.3636,The cartography office safe opens with combination,PW60,YA59,2.0717902183532715
2,cold,A,5,0.4545,Feld's field notebook carries catalogue reference,JB13,UB41,1.0476608276367188
2,cold,A,6,0.5455,The reserve fuel depot is listed at site code,MQ50,EB10,2.7236390113830566
2,cold,A,7,0.6364,The telegraph repeater hut answers to station code,NP77,MV90,0.23308897018432617
2,cold,A,8,0.7273,The northern relay station operates under callsign,FT32,KL72,-1.2791829109191895
2,cold,A,9,0.8182,The archive microfilm reel is filed under shelf mark,HH13,AK67,-1.6424622535705566
2,cold,A,10,0.9091,The expedition's spare sledge carries equipment tag,FL32,TV15,-0.11818122863769531
2,cold,A,11,1.0,The survey team's theodolite bears serial number,ES75,YE70,0.2052602767944336
2,cold,B,0,0.0,The sealed crate in the annex is marked with inventory tag,MS96,HC94,16.60015251603909
2,cold,B,1,0.0909,The mail packet from Vlissen came in pouch number,TF67,XL23,18.014780781930313
2,cold,B,2,0.1818,The signal lamp housing takes fitting code,MU55,AQ26,19.623386739578564
2,cold,B,3,0.2727,The glacier survey stake is recorded as marker,MQ30,SU60,17.382580796489492
2,cold,B,4,0.3636,The winter quarters roof panel came from batch,NY69,RS51,18.11608875496313
2,cold,B,5,0.4545,Ansel's transit permit was issued as document number,WS41,EL43,18.9966181271011
2,cold,B,6,0.5455,The harbour pilot's licence shows registration code,RJ73,JV63,18.47881503519602
2,cold,B,7,0.6364,The diesel storage tank is stencilled vessel number,SS55,WA99,15.906831881962717
2,cold,B,8,0.7273,The assay laboratory furnace is a model,MU81,TE95,16.870973253040574
2,cold,B,9,0.8182,The coastal watchtower is designated post,JR49,EF31,17.349389507900923
2,cold,B,10,0.9091,The eastern pumping station runs on circuit label,KY74,DQ91,23.316302153281868
2,cold,B,11,1.0,The shipment of core samples travelled under consignment code,TS74,HS14,16.143498523859307
2,warm,A,0,0.0,The meteorological buoy broadcasts on transponder code,BC20,AC24,0.9502973556518555
2,warm,A,1,0.0909,The salvage tender was registered with hull number,MF95,CA15,4.587189197540283
2,warm,A,2,0.1818,The medical supply locker was closed with seal number,GV14,JE30,-2.674159049987793
2,warm,A,3,0.2727,The observatory's spare mirror was ordered as part number,UX30,ZF76,0.02255105972290039
2,warm,A,4,0.3636,The cartography office safe opens with combination,PW60,YA59,2.0191664695739746
2,warm,A,5,0.4545,Feld's field notebook carries catalogue reference,JB13,UB41,-0.10401558876037598
2,warm,A,6,0.5455,The reserve fuel depot is listed at site code,MQ50,EB10,4.598780632019043
2,warm,A,7,0.6364,The telegraph repeater hut answers to station code,NP77,MV90,-0.10039997100830078
2,warm,A,8,0.7273,The northern relay station operates under callsign,FT32,KL72,-1.0859684944152832
2,warm,A,9,0.8182,The archive microfilm reel is filed under shelf mark,HH13,AK67,-2.042792320251465
2,warm,A,10,0.9091,The expedition's spare sledge carries equipment tag,FL32,TV15,-0.3354506492614746
2,warm,A,11,1.0,The survey team's theodolite bears serial number,ES75,YE70,0.2314763069152832
2,warm,B,0,0.0,The sealed crate in the annex is marked with inventory tag,MS96,HC94,17.10676637920551
2,warm,B,1,0.0909,The mail packet from Vlissen came in pouch number,TF67,XL23,17.507255184464157
2,warm,B,2,0.1818,The signal lamp housing takes fitting code,MU55,AQ26,18.795710957376286
2,warm,B,3,0.2727,The glacier survey stake is recorded as marker,MQ30,SU60,16.934402850689366
2,warm,B,4,0.3636,The winter quarters roof panel came from batch,NY69,RS51,18.96535386913456
2,warm,B,5,0.4545,Ansel's transit permit was issued as document number,WS41,EL43,18.6317783765262
2,warm,B,6,0.5455,The harbour pilot's licence shows registration code,RJ73,JV63,16.439415065571666
2,warm,B,7,0.6364,The diesel storage tank is stencilled vessel number,SS55,WA99,18.11723625776358
2,warm,B,8,0.7273,The assay laboratory furnace is a model,MU81,TE95,18.482259077136405
2,warm,B,9,0.8182,The coastal watchtower is designated post,JR49,EF31,18.618957165512256
2,warm,B,10,0.9091,The eastern pumping station runs on circuit label,KY74,DQ91,24.56666322640376
2,warm,B,11,1.0,The shipment of core samples travelled under consignment code,TS74,HS14,16.360612771473825
2,mismatched,A,0,0.0,The meteorological buoy broadcasts on transponder code,BC20,AC24,0.21666479110717773
2,mismatched,A,1,0.0909,The salvage tender was registered with hull number,MF95,CA15,3.314877510070801
2,mismatched,A,2,0.1818,The medical supply locker was closed with seal number,GV14,JE30,-1.08961820602417
2,mismatched,A,3,0.2727,The observatory's spare mirror was ordered as part number,UX30,ZF76,-1.128171443939209
2,mismatched,A,4,0.3636,The cartography office safe opens with combination,PW60,YA59,1.9583721160888672
2,mismatched,A,5,0.4545,Feld's field notebook carries catalogue reference,JB13,UB41,0.0945439338684082
2,mismatched,A,6,0.5455,The reserve fuel depot is listed at site code,MQ50,EB10,3.5525240898132324
2,mismatched,A,7,0.6364,The telegraph repeater hut answers to station code,NP77,MV90,0.19198322296142578
2,mismatched,A,8,0.7273,The northern relay station operates under callsign,FT32,KL72,-1.257145881652832
2,mismatched,A,9,0.8182,The archive microfilm reel is filed under shelf mark,HH13,AK67,-1.2531862258911133
2,mismatched,A,10,0.9091,The expedition's spare sledge carries equipment tag,FL32,TV15,-0.5363707542419434
2,mismatched,A,11,1.0,The survey team's theodolite bears serial number,ES75,YE70,0.24605703353881836
2,mismatched,B,0,0.0,The sealed crate in the annex is marked with inventory tag,MS96,HC94,17.45768609107472
2,mismatched,B,1,0.0909,The mail packet from Vlissen came in pouch number,TF67,XL23,17.640008611837402
2,mismatched,B,2,0.1818,The signal lamp housing takes fitting code,MU55,AQ26,19.184419384924695
2,mismatched,B,3,0.2727,The glacier survey stake is recorded as marker,MQ30,SU60,18.084874402033165
2,mismatched,B,4,0.3636,The winter quarters roof panel came from batch,NY69,RS51,19.05544886807911
2,mismatched,B,5,0.4545,Ansel's transit permit was issued as document number,WS41,EL43,19.224138941790443
2,mismatched,B,6,0.5455,The harbour pilot's licence shows registration code,RJ73,JV63,17.960842075990513
2,mismatched,B,7,0.6364,The diesel storage tank is stencilled vessel number,SS55,WA99,17.73800022387877
2,mismatched,B,8,0.7273,The assay laboratory furnace is a model,MU81,TE95,18.641129778930917
2,mismatched,B,9,0.8182,The coastal watchtower is designated post,JR49,EF31,18.27535455429461
2,mismatched,B,10,0.9091,The eastern pumping station runs on circuit label,KY74,DQ91,22.57471251289826
2,mismatched,B,11,1.0,The shipment of core samples travelled under consignment code,TS74,HS14,16.36363207641989
3,cold,A,0,0.0,The shipment of core samples travelled under consignment code,HU79,SN92,-1.6908314228057861
3,cold,A,1,0.0909,The freight siding at Kelder appears on the plan as track,EM87,DV74,4.041689872741699
3,cold,A,2,0.1818,The signal lamp housing takes fitting code,RW84,JP91,0.47028064727783203
3,cold,A,3,0.2727,The coastal watchtower is designated post,CV11,KP43,-3.204867362976074
3,cold,A,4,0.3636,The winter supply manifest lists lot number,RJ80,SK80,0.20620965957641602
3,cold,A,5,0.4545,The ice core drilling rig was delivered as unit,HG70,LA63,-0.9146356582641602
3,cold,A,6,0.5455,The lighthouse relief roster follows schedule,TT70,UL12,-1.9193768501281738
3,cold,A,7,0.6364,The harbour pilot's licence shows registration code,NW29,NV85,0.06202411651611328
3,cold,A,8,0.7273,The cartography office safe opens with combination,HW29,WE17,-0.13621091842651367
3,cold,A,9,0.8182,The reserve fuel depot is listed at site code,SN11,WW52,0.48987483978271484
3,cold,A,10,0.9091,The medical supply locker was closed with seal number,XC30,QM96,-0.7994670867919922
3,cold,A,11,1.0,The diesel storage tank is stencilled vessel number,UB48,MV45,0.35935163497924805
3,cold,B,0,0.0,The expedition's spare sledge carries equipment tag,AJ70,UB96,15.88573912344873
3,cold,B,1,0.0909,The border checkpoint ledger opens at entry code,EM22,AM42,13.071329345460981
3,cold,B,2,0.1818,The meteorological buoy broadcasts on transponder code,BE73,UV50,15.58752524969168
3,cold,B,3,0.2727,The northern relay station operates under callsign,PW48,FM33,16.51017885818146
3,cold,B,4,0.3636,The radio operator's logbook continues in volume,PS59,LM86,15.726562322117388
3,cold,B,5,0.4545,The customs declaration quotes reference code,UM78,JK58,17.173243826138787
3,cold,B,6,0.5455,The hydrographic chart set reached edition,UP84,DA82,14.421926395618357
3,cold,B,7,0.6364,The assay laboratory furnace is a model,HL97,KS38,16.971971255145036
3,cold,B,8,0.7273,The archive microfilm reel is filed under shelf mark,AJ87,LF96,16.442458018194884
3,cold,B,9,0.8182,The seismograph at Ridge Camp reports as instrument,XY30,PW99,18.05628610122949
3,cold,B,10,0.9091,Ansel's transit permit was issued as document number,KD18,DD86,16.764826237456873
3,cold,B,11,1.0,The botanical specimen case holds accession number,RW71,LL96,17.885001169983298
3,warm,A,0,0.0,The shipment of core samples travelled under consignment code,HU79,SN92,-0.5155820846557617
3,warm,A,1,0.0909,The freight siding at Kelder appears on the plan as track,EM87,DV74,3.554582357406616
3,warm,A,2,0.1818,The signal lamp housing takes fitting code,RW84,JP91,1.071120262145996
3,warm,A,3,0.2727,The coastal watchtower is designated post,CV11,KP43,-2.704939842224121
3,warm,A,4,0.3636,The winter supply manifest lists lot number,RJ80,SK80,0.48334264755249023
3,warm,A,5,0.4545,The ice core drilling rig was delivered as unit,HG70,LA63,0.14991998672485352
3,warm,A,6,0.5455,The lighthouse relief roster follows schedule,TT70,UL12,-0.6745281219482422
3,warm,A,7,0.6364,The harbour pilot's licence shows registration code,NW29,NV85,-0.11169099807739258
3,warm,A,8,0.7273,The cartography office safe opens with combination,HW29,WE17,0.23307132720947266
3,warm,A,9,0.8182,The reserve fuel depot is listed at site code,SN11,WW52,0.9653196334838867
3,warm,A,10,0.9091,The medical supply locker was closed with seal number,XC30,QM96,-0.09114313125610352
3,warm,A,11,1.0,The diesel storage tank is stencilled vessel number,UB48,MV45,1.0790400505065918
3,warm,B,0,0.0,The expedition's spare sledge carries equipment tag,AJ70,UB96,13.755390912294388
3,warm,B,1,0.0909,The border checkpoint ledger opens at entry code,EM22,AM42,10.21150940284133
3,warm,B,2,0.1818,The meteorological buoy broadcasts on transponder code,BE73,UV50,14.338959189131856
3,warm,B,3,0.2727,The northern relay station operates under callsign,PW48,FM33,14.492653146386147
3,warm,B,4,0.3636,The radio operator's logbook continues in volume,PS59,LM86,14.634898392483592
3,warm,B,5,0.4545,The customs declaration quotes reference code,UM78,JK58,15.802637534274254
3,warm,B,6,0.5455,The hydrographic chart set reached edition,UP84,DA82,12.883916330290958
3,warm,B,7,0.6364,The assay laboratory furnace is a model,HL97,KS38,15.67887185816653
3,warm,B,8,0.7273,The archive microfilm reel is filed under shelf mark,AJ87,LF96,15.247500042431056
3,warm,B,9,0.8182,The seismograph at Ridge Camp reports as instrument,XY30,PW99,17.682198599446565
3,warm,B,10,0.9091,Ansel's transit permit was issued as document number,KD18,DD86,16.771601729327813
3,warm,B,11,1.0,The botanical specimen case holds accession number,RW71,LL96,15.12348997592926
3,mismatched,A,0,0.0,The shipment of core samples travelled under consignment code,HU79,SN92,-1.2037653923034668
3,mismatched,A,1,0.0909,The freight siding at Kelder appears on the plan as track,EM87,DV74,2.8135409355163574
3,mismatched,A,2,0.1818,The signal lamp housing takes fitting code,RW84,JP91,1.2278447151184082
3,mismatched,A,3,0.2727,The coastal watchtower is designated post,CV11,KP43,-4.322350025177002
3,mismatched,A,4,0.3636,The winter supply manifest lists lot number,RJ80,SK80,0.026717185974121094
3,mismatched,A,5,0.4545,The ice core drilling rig was delivered as unit,HG70,LA63,-0.9521727561950684
3,mismatched,A,6,0.5455,The lighthouse relief roster follows schedule,TT70,UL12,-0.35656213760375977
3,mismatched,A,7,0.6364,The harbour pilot's licence shows registration code,NW29,NV85,-0.08168315887451172
3,mismatched,A,8,0.7273,The cartography office safe opens with combination,HW29,WE17,-0.2935910224914551
3,mismatched,A,9,0.8182,The reserve fuel depot is listed at site code,SN11,WW52,0.4914212226867676
3,mismatched,A,10,0.9091,The medical supply locker was closed with seal number,XC30,QM96,-0.44231081008911133
3,mismatched,A,11,1.0,The diesel storage tank is stencilled vessel number,UB48,MV45,0.49062061309814453
3,mismatched,B,0,0.0,The expedition's spare sledge carries equipment tag,AJ70,UB96,16.878484253771603
3,mismatched,B,1,0.0909,The border checkpoint ledger opens at entry code,EM22,AM42,10.05504455557093
3,mismatched,B,2,0.1818,The meteorological buoy broadcasts on transponder code,BE73,UV50,13.652049764990807
3,mismatched,B,3,0.2727,The northern relay station operates under callsign,PW48,FM33,13.461251913104206
3,mismatched,B,4,0.3636,The radio operator's logbook continues in volume,PS59,LM86,13.693423541728407
3,mismatched,B,5,0.4545,The customs declaration quotes reference code,UM78,JK58,14.663500666909385
3,mismatched,B,6,0.5455,The hydrographic chart set reached edition,UP84,DA82,12.71578458393924
3,mismatched,B,7,0.6364,The assay laboratory furnace is a model,HL97,KS38,15.129040602478199
3,mismatched,B,8,0.7273,The archive microfilm reel is filed under shelf mark,AJ87,LF96,15.83683694107458
3,mismatched,B,9,0.8182,The seismograph at Ridge Camp reports as instrument,XY30,PW99,17.764189409441315
3,mismatched,B,10,0.9091,Ansel's transit permit was issued as document number,KD18,DD86,16.685954722343013
3,mismatched,B,11,1.0,The botanical specimen case holds accession number,RW71,LL96,15.73487641941756
4,cold,A,0,0.0,The survey team's theodolite bears serial number,HK23,DB17,0.03802371025085449
4,cold,A,1,0.0909,The freight siding at Kelder appears on the plan as track,EC18,VB79,1.7047982215881348
4,cold,A,2,0.1818,The meteorological buoy broadcasts on transponder code,AN80,LB25,-1.916543960571289
4,cold,A,3,0.2727,The customs declaration quotes reference code,KB38,SK62,-0.44459056854248047
4,cold,A,4,0.3636,The hydrographic chart set reached edition,ST56,WG71,2.414999008178711
4,cold,A,5,0.4545,The coastal watchtower is designated post,GF49,GH66,0.9684305191040039
