seed,alpha,item,depth,stem,correct,wrong,cold,warm,mismatched,coldB,warmB,mismB
0,0.5,6,0.5455,The seismograph at Ridge Camp reports as instrument,JT87,CM24,0.6292634010314941,0.41956043243408203,0.5266571044921875,17.151886554202065,17.482632618397474,17.435057540657
0,0.5,7,0.6364,The winter quarters roof panel came from batch,LR81,BV12,0.035562992095947266,0.08421564102172852,0.07814264297485352,16.69963419949636,17.63102081324905,16.94813528470695
0,0.5,8,0.7273,The customs declaration quotes reference code,DM65,GF25,0.6167798042297363,0.6008005142211914,0.4985957145690918,18.796805952792056,19.64369653473841,19.81973808084149
0,0.5,9,0.8182,The reserve fuel depot is listed at site code,LV91,RG17,0.47223424911499023,0.5411944389343262,0.3807649612426758,19.273172526387498,19.88657970307395,20.0516231196234
0,0.5,10,0.9091,The ice core drilling rig was delivered as unit,GT71,PV22,0.48714637756347656,0.5464949607849121,0.627690315246582,22.544630022370256,22.847621153050568,22.997603398689535
0,0.5,11,1.0,The mail packet from Vlissen came in pouch number,QS43,JC38,-0.43382787704467773,-0.4449648857116699,-0.25612688064575195,18.311755734845065,19.568661555531435,19.41164140822366
0,0.75,0,0.0,The quartermaster's tally sheet uses form number,NP15,PB22,-1.6085333824157715,-1.0427894592285156,-1.629408359527588,18.264219445642084,20.21238792827353,20.656835989560932
0,0.75,1,0.0909,The diesel storage tank is stencilled vessel number,JS72,BU91,-0.44397687911987305,0.42458581924438477,0.26905059814453125,16.24125651270151,16.870041785761714,17.531385477632284
0,0.75,2,0.1818,The harbour pilot's licence shows registration code,NK71,TV97,0.5169720649719238,1.1092338562011719,1.1513371467590332,18.008236235938966,18.91008927486837,19.060658934991807
0,0.75,3,0.2727,The eastern pumping station runs on circuit label,MU37,CA25,-0.32012033462524414,-1.0164673328399658,-0.8528594970703125,17.442753924056888,18.875959429424256,19.238163306959905
0,0.75,4,0.3636,The radio operator's logbook continues in volume,SE46,WG87,1.5288300514221191,1.511734962463379,0.9597330093383789,16.52787968260236,17.45459074061364,17.7711322811665
0,0.75,5,0.4545,The survey team's theodolite bears serial number,ED89,UD60,1.2862138748168945,1.5004353523254395,1.543830394744873,18.5708364257589,19.43541220529005,19.77842637244612
0,0.75,6,0.5455,The seismograph at Ridge Camp reports as instrument,JT87,CM24,0.6292634010314941,0.5553860664367676,0.20925092697143555,17.151886554202065,17.525288353674114,18.281653151847422
0,0.75,7,0.6364,The winter quarters roof panel came from batch,LR81,BV12,0.035562992095947266,0.24428367614746094,0.1912550926208496,16.69963419949636,17.912901773350313,17.672071281122044
0,0.75,8,0.7273,The customs declaration quotes reference code,DM65,GF25,0.6167798042297363,0.7661142349243164,0.9542498588562012,18.796805952792056,19.5291367979371,20.185982580529526
0,0.75,9,0.8182,The reserve fuel depot is listed at site code,LV91,RG17,0.47223424911499023,0.21236038208007812,0.21071100234985352,19.273172526387498,20.097369520226493,20.367797093989793
0,0.75,10,0.9091,The ice core drilling rig was delivered as unit,GT71,PV22,0.48714637756347656,1.2390775680541992,0.6683197021484375,22.544630022370256,22.479035060561728,22.855788506916724
0,0.75,11,1.0,The mail packet from Vlissen came in pouch number,QS43,JC38,-0.43382787704467773,-0.47951412200927734,-0.3072657585144043,18.311755734845065,19.444527812302113,19.621090553700924
0,1.0,0,0.0,The quartermaster's tally sheet uses form number,NP15,PB22,-1.6085333824157715,-0.9057750701904297,-1.7523400783538818,18.264219445642084,20.193026700988412,20.726598355686292
0,1.0,1,0.0909,The diesel storage tank is stencilled vessel number,JS72,BU91,-0.44397687911987305,0.08807229995727539,-0.29694652557373047,16.24125651270151,16.901626715436578,16.1310524456203
0,1.0,2,0.1818,The harbour pilot's licence shows registration code,NK71,TV97,0.5169720649719238,0.6899008750915527,0.5501036643981934,18.008236235938966,19.089540547691286,17.41377503052354
0,1.0,3,0.2727,The eastern pumping station runs on circuit label,MU37,CA25,-0.32012033462524414,-1.0385615825653076,-1.0541088581085205,17.442753924056888,18.996984179131687,18.962300163460895
0,1.0,4,0.3636,The radio operator's logbook continues in volume,SE46,WG87,1.5288300514221191,1.5745744705200195,0.608790397644043,16.52787968260236,17.760002864990383,17.2600985619938
0,1.0,5,0.4545,The survey team's theodolite bears serial number,ED89,UD60,1.2862138748168945,1.6238207817077637,1.5544662475585938,18.5708364257589,20.475554666481912,20.00634822808206
0,1.0,6,0.5455,The seismograph at Ridge Camp reports as instrument,JT87,CM24,0.6292634010314941,2.4322876930236816,1.61590576171875,17.151886554202065,17.162755965837277,18.327122566697653
0,1.0,7,0.6364,The winter quarters roof panel came from batch,LR81,BV12,0.035562992095947266,-0.6804070472717285,-0.37630176544189453,16.69963419949636,16.55992856156081,15.850943413563073
0,1.0,8,0.7273,The customs declaration quotes reference code,DM65,GF25,0.6167798042297363,1.0560102462768555,0.8907499313354492,18.796805952792056,18.57681141293142,18.755906434031203
0,1.0,9,0.8182,The reserve fuel depot is listed at site code,LV91,RG17,0.47223424911499023,-0.24792098999023438,-0.24489164352416992,19.273172526387498,20.145404903392773,19.910275448986795
0,1.0,10,0.9091,The ice core drilling rig was delivered as unit,GT71,PV22,0.48714637756347656,1.292433261871338,0.22546911239624023,22.544630022370256,21.420261768158525,21.56492710870225
0,1.0,11,1.0,The mail packet from Vlissen came in pouch number,QS43,JC38,-0.43382787704467773,-0.37801408767700195,-0.6692795753479004,18.311755734845065,17.91005298763048,16.62005821755156
0,1.25,0,0.0,The quartermaster's tally sheet uses form number,NP15,PB22,-1.6085333824157715,-0.6694564819335938,-1.4416942596435547,18.264219445642084,20.453682308550924,18.58024595025927
0,1.25,1,0.0909,The diesel storage tank is stencilled vessel number,JS72,BU91,-0.44397687911987305,0.25392580032348633,-0.4946250915527344,16.24125651270151,16.99585713306442,16.061679367907345
0,1.25,2,0.1818,The harbour pilot's licence shows registration code,NK71,TV97,0.5169720649719238,0.9147868156433105,0.5798225402832031,18.008236235938966,19.46975350449793,17.241468640975654
0,1.25,3,0.2727,The eastern pumping station runs on circuit label,MU37,CA25,-0.32012033462524414,-1.1841742992401123,-1.2495808601379395,17.442753924056888,19.499198457342573,18.684506094665267
0,1.25,4,0.3636,The radio operator's logbook continues in volume,SE46,WG87,1.5288300514221191,1.3408284187316895,0.503779411315918,16.52787968260236,17.093093276838772,16.144055778277107
0,1.25,5,0.4545,The survey team's theodolite bears serial number,ED89,UD60,1.2862138748168945,1.5774636268615723,1.2957260608673096,18.5708364257589,20.43463981896639,19.51365917501971
0,1.25,6,0.5455,The seismograph at Ridge Camp reports as instrument,JT87,CM24,0.6292634010314941,2.806610584259033,1.9748992919921875,17.151886554202065,17.704924655146897,17.703209228697233
0,1.25,7,0.6364,The winter quarters roof panel came from batch,LR81,BV12,0.035562992095947266,-0.8079700469970703,-0.2923283576965332,16.69963419949636,15.976257406757213,15.069781047292054
0,1.25,8,0.7273,The customs declaration quotes reference code,DM65,GF25,0.6167798042297363,0.8101763725280762,0.856844425201416,18.796805952792056,18.797154303174466,18.315181128273252
0,1.25,9,0.8182,The reserve fuel depot is listed at site code,LV91,RG17,0.47223424911499023,0.09053182601928711,-0.15695905685424805,19.273172526387498,20.245835907990113,19.807034410332562
0,1.25,10,0.9091,The ice core drilling rig was delivered as unit,GT71,PV22,0.48714637756347656,1.2038044929504395,0.2468419075012207,22.544630022370256,21.248778850771487,20.803955660085194
0,1.25,11,1.0,The mail packet from Vlissen came in pouch number,QS43,JC38,-0.43382787704467773,-0.8598861694335938,-0.5352749824523926,18.311755734845065,17.797411636915058,16.63129424629733
0,1.5,0,0.0,The quartermaster's tally sheet uses form number,NP15,PB22,-1.6085333824157715,-0.4794292449951172,-1.4386935234069824,18.264219445642084,18.180102081038058,18.097310861572623
0,1.5,1,0.0909,The diesel storage tank is stencilled vessel number,JS72,BU91,-0.44397687911987305,0.1441197395324707,-0.4904513359069824,16.24125651270151,16.895882362965494,16.096923885867
0,1.5,2,0.1818,The harbour pilot's licence shows registration code,NK71,TV97,0.5169720649719238,0.97149658203125,0.6320853233337402,18.008236235938966,19.636283200234175,17.19976607337594
0,1.5,3,0.2727,The eastern pumping station runs on circuit label,MU37,CA25,-0.32012033462524414,-1.1782615184783936,-1.0610952377319336,17.442753924056888,19.3708661677083,18.46142146550119
0,1.5,4,0.3636,The radio operator's logbook continues in volume,SE46,WG87,1.5288300514221191,1.4605789184570312,0.5121192932128906,16.52787968260236,17.024941415176727,15.577937948983163
0,1.5,5,0.4545,The survey team's theodolite bears serial number,ED89,UD60,1.2862138748168945,1.5081310272216797,1.3824646472930908,18.5708364257589,19.739066150039434,19.400286097079515
0,1.5,6,0.5455,The seismograph at Ridge Camp reports as instrument,JT87,CM24,0.6292634010314941,2.933197021484375,1.7968435287475586,17.151886554202065,16.372752251219936,17.171956744161434
0,1.5,7,0.6364,The winter quarters roof panel came from batch,LR81,BV12,0.035562992095947266,-0.9703340530395508,-0.5421910285949707,16.69963419949636,15.093165296828374,14.906781516154297
0,1.5,8,0.7273,The customs declaration quotes reference code,DM65,GF25,0.6167798042297363,0.6768631935119629,0.7725896835327148,18.796805952792056,18.74462705256883,18.39302204590058
0,1.5,9,0.8182,The reserve fuel depot is listed at site code,LV91,RG17,0.47223424911499023,0.3252387046813965,-0.0963740348815918,19.273172526387498,19.924225443508476,19.562868326203898
0,1.5,10,0.9091,The ice core drilling rig was delivered as unit,GT71,PV22,0.48714637756347656,1.9539217948913574,-0.07707595825195312,22.544630022370256,21.337039194302633,20.097366189816967
0,1.5,11,1.0,The mail packet from Vlissen came in pouch number,QS43,JC38,-0.43382787704467773,-0.7950797080993652,-0.399566650390625,18.311755734845065,17.389361277921125,16.18101682944689
0,2.0,0,0.0,The quartermaster's tally sheet uses form number,NP15,PB22,-1.6085333824157715,0.24647188186645508,-1.509406566619873,18.264219445642084,19.65080874785781,16.7838115952909
0,2.0,1,0.0909,The diesel storage tank is stencilled vessel number,JS72,BU91,-0.44397687911987305,1.1342782974243164,-0.35864734649658203,16.24125651270151,16.722605406306684,15.785061035305262
0,2.0,2,0.1818,The harbour pilot's licence shows registration code,NK71,TV97,0.5169720649719238,0.8527798652648926,0.5461912155151367,18.008236235938966,17.491112353745848,15.563716089352965
0,2.0,3,0.2727,The eastern pumping station runs on circuit label,MU37,CA25,-0.32012033462524414,-1.0130820274353027,-1.3223543167114258,17.442753924056888,19.077421226655133,17.26248480088543
0,2.0,4,0.3636,The radio operator's logbook continues in volume,SE46,WG87,1.5288300514221191,1.899752140045166,0.7036929130554199,16.52787968260236,15.286469649057835,13.589349989779294
0,2.0,5,0.4545,The survey team's theodolite bears serial number,ED89,UD60,1.2862138748168945,1.9556331634521484,1.3263425827026367,18.5708364257589,19.78359844814986,17.874875186011195
0,2.0,6,0.5455,The seismograph at Ridge Camp reports as instrument,JT87,CM24,0.6292634010314941,3.6188111305236816,1.6875615119934082,17.151886554202065,15.39415537804598,16.15587215719279
0,2.0,7,0.6364,The winter quarters roof panel came from batch,LR81,BV12,0.035562992095947266,-0.7170758247375488,-0.5223603248596191,16.69963419949636,14.477488433360122,12.618212330155075
0,2.0,8,0.7273,The customs declaration quotes reference code,DM65,GF25,0.6167798042297363,1.1880617141723633,0.7783455848693848,18.796805952792056,17.9062751759775,16.559576918312814
0,2.0,9,0.8182,The reserve fuel depot is listed at site code,LV91,RG17,0.47223424911499023,0.9376897811889648,0.24114704132080078,19.273172526387498,19.12022941862233,17.98250165139325
0,2.0,10,0.9091,The ice core drilling rig was delivered as unit,GT71,PV22,0.48714637756347656,2.0897345542907715,0.012888431549072266,22.544630022370256,19.10910210479051,18.190132866147906
0,2.0,11,1.0,The mail packet from Vlissen came in pouch number,QS43,JC38,-0.43382787704467773,-0.08057117462158203,-0.8701262474060059,18.311755734845065,16.364170756191015,15.608346136868931
0,3.0,0,0.0,The quartermaster's tally sheet uses form number,NP15,PB22,-1.6085333824157715,2.0939807891845703,-2.338597297668457,18.264219445642084,20.318790178745985,14.021099895238876
0,3.0,1,0.0909,The diesel storage tank is stencilled vessel number,JS72,BU91,-0.44397687911987305,3.885265350341797,0.26242542266845703,16.24125651270151,16.479833551682532,16.554342843592167
0,3.0,2,0.1818,The harbour pilot's licence shows registration code,NK71,TV97,0.5169720649719238,2.3235011100769043,0.7239055633544922,18.008236235938966,17.915224657393992,17.197254735976458
0,3.0,3,0.2727,The eastern pumping station runs on circuit label,MU37,CA25,-0.32012033462524414,0.37198829650878906,-1.7789959907531738,17.442753924056888,16.18681763857603,15.464593914337456
0,3.0,4,0.3636,The radio operator's logbook continues in volume,SE46,WG87,1.5288300514221191,3.9563450813293457,-0.30538463592529297,16.52787968260236,13.17055881395936,13.684719385579228
0,3.0,5,0.4545,The survey team's theodolite bears serial number,ED89,UD60,1.2862138748168945,3.8907699584960938,2.2371950149536133,18.5708364257589,18.806245919317007,19.014634611085057
0,3.0,6,0.5455,The seismograph at Ridge Camp reports as instrument,JT87,CM24,0.6292634010314941,6.7620909214019775,2.010335683822632,17.151886554202065,13.589517996646464,15.275175517424941
0,3.0,7,0.6364,The winter quarters roof panel came from batch,LR81,BV12,0.035562992095947266,0.05458784103393555,-0.3640155792236328,16.69963419949636,15.871476221829653,13.569163678213954
0,3.0,8,0.7273,The customs declaration quotes reference code,DM65,GF25,0.6167798042297363,0.9323878288269043,0.07950448989868164,18.796805952792056,14.86604799516499,12.887875838205218
0,3.0,9,0.8182,The reserve fuel depot is listed at site code,LV91,RG17,0.47223424911499023,1.9309675693511963,0.15043020248413086,19.273172526387498,19.757807503454387,19.157612770795822
0,3.0,10,0.9091,The ice core drilling rig was delivered as unit,GT71,PV22,0.48714637756347656,3.3564937114715576,0.6386575698852539,22.544630022370256,17.539473798125982,17.01977494545281
0,3.0,11,1.0,The mail packet from Vlissen came in pouch number,QS43,JC38,-0.43382787704467773,0.46384429931640625,-0.36733245849609375,18.311755734845065,16.776867873966694,15.676221450325102
1,0.0,0,0.0,The cartography office safe opens with combination,EU18,TG74,-0.819706916809082,-0.819706916809082,-0.819706916809082,14.985884281806648,14.985884281806648,14.985884281806648
1,0.0,1,0.0909,The lighthouse relief roster follows schedule,JD73,PR55,-1.3155603408813477,-1.3155603408813477,-1.3155603408813477,14.551831312128343,14.551831312128343,14.551831312128343
1,0.0,2,0.1818,The sealed crate in the annex is marked with inventory tag,QR93,PM10,0.756922721862793,0.756922721862793,0.756922721862793,16.143536963732913,16.143536963732913,16.143536963732913
1,0.0,3,0.2727,The telegraph repeater hut answers to station code,NG22,TT89,-1.106816291809082,-1.106816291809082,-1.106816291809082,16.181154715362936,16.181154715362936,16.181154715362936
1,0.0,4,0.3636,The customs declaration quotes reference code,RA59,VL68,0.08499860763549805,0.08499860763549805,0.08499860763549805,16.7269917211961,16.7269917211961,16.7269917211961
1,0.0,5,0.4545,The seismograph at Ridge Camp reports as instrument,PV10,VA39,0.14866352081298828,0.14866352081298828,0.14866352081298828,14.20477238111198,14.20477238111198,14.20477238111198
1,0.0,6,0.5455,The archive microfilm reel is filed under shelf mark,DL13,WF80,0.0859231948852539,0.0859231948852539,0.0859231948852539,16.351133632473648,16.351133632473648,16.351133632473648
1,0.0,7,0.6364,The radio operator's logbook continues in volume,AA93,UF21,0.23236846923828125,0.23236846923828125,0.23236846923828125,16.92431482707616,16.92431482707616,16.92431482707616
1,0.0,8,0.7273,The expedition's spare sledge carries equipment tag,TA58,TJ14,-0.8981871604919434,-0.8981871604919434,-0.8981871604919434,15.936697425087914,15.936697425087914,15.936697425087914
1,0.0,9,0.8182,The quartermaster's tally sheet uses form number,HQ73,XC20,0.8364753723144531,0.8364753723144531,0.8364753723144531,17.062083069002256,17.062083069002256,17.062083069002256
1,0.0,10,0.9091,The hydrographic chart set reached edition,TH54,AQ11,-1.3533344268798828,-1.3533344268798828,-1.3533344268798828,15.159143927274272,15.159143927274272,15.159143927274272
1,0.0,11,1.0,Feld's field notebook carries catalogue reference,HX38,DV33,-1.1836276054382324,-1.1836276054382324,-1.1836276054382324,17.920403692871332,17.920403692871332,17.920403692871332
1,0.25,0,0.0,The cartography office safe opens with combination,EU18,TG74,-0.819706916809082,-0.8154654502868652,-0.7752771377563477,14.985884281806648,14.552532142493874,14.516717959195375
1,0.25,1,0.0909,The lighthouse relief roster follows schedule,JD73,PR55,-1.3155603408813477,-1.2760934829711914,-1.2271223068237305,14.551831312128343,14.750160641036928,14.770154362777248
1,0.25,2,0.1818,The sealed crate in the annex is marked with inventory tag,QR93,PM10,0.756922721862793,1.1536836624145508,1.028010368347168,16.143536963732913,16.665401259204373,16.471634508343413
1,0.25,3,0.2727,The telegraph repeater hut answers to station code,NG22,TT89,-1.106816291809082,-1.277397632598877,-1.0674967765808105,16.181154715362936,16.144375236239284,15.621351646259427
1,0.25,4,0.3636,The customs declaration quotes reference code,RA59,VL68,0.08499860763549805,-0.02317953109741211,0.12446403503417969,16.7269917211961,16.780221719644032,16.995198229211383
1,0.25,5,0.4545,The seismograph at Ridge Camp reports as instrument,PV10,VA39,0.14866352081298828,0.1161041259765625,0.2572479248046875,14.20477238111198,14.677359160035849,14.97881590668112
1,0.25,6,0.5455,The archive microfilm reel is filed under shelf mark,DL13,WF80,0.0859231948852539,-0.025701522827148438,0.10142183303833008,16.351133632473648,16.673091084696352,15.995404590386897
1,0.25,7,0.6364,The radio operator's logbook continues in volume,AA93,UF21,0.23236846923828125,0.5551614761352539,0.08494710922241211,16.92431482707616,18.463541554752737,17.7699125331128
1,0.25,8,0.7273,The expedition's spare sledge carries equipment tag,TA58,TJ14,-0.8981871604919434,-0.8107833862304688,-0.8002095222473145,15.936697425087914,15.776085478253663,15.648808260215446
1,0.25,9,0.8182,The quartermaster's tally sheet uses form number,HQ73,XC20,0.8364753723144531,0.8054280281066895,0.7752971649169922,17.062083069002256,17.188211189350113,17.16974758123979
1,0.25,10,0.9091,The hydrographic chart set reached edition,TH54,AQ11,-1.3533344268798828,-1.4932498931884766,-1.6788115501403809,15.159143927274272,15.062740007415414,14.693286668043584
1,0.25,11,1.0,Feld's field notebook carries catalogue reference,HX38,DV33,-1.1836276054382324,-1.145207405090332,-1.1282310485839844,17.920403692871332,18.615772823104635,18.57064138399437
1,0.5,0,0.0,The cartography office safe opens with combination,EU18,TG74,-0.819706916809082,-0.9256987571716309,-1.044785499572754,14.985884281806648,15.800002336036414,15.026039661373943
1,0.5,1,0.0909,The lighthouse relief roster follows schedule,JD73,PR55,-1.3155603408813477,-1.231248378753662,-1.060838222503662,14.551831312128343,15.422974809422158,14.871994671993889
1,0.5,2,0.1818,The sealed crate in the annex is marked with inventory tag,QR93,PM10,0.756922721862793,1.4804034233093262,1.1821985244750977,16.143536963732913,17.35108114068862,16.996029243804514
1,0.5,3,0.2727,The telegraph repeater hut answers to station code,NG22,TT89,-1.106816291809082,-0.9537935256958008,-1.1452088356018066,16.181154715362936,17.379691291600466,16.88470321893692
1,0.5,4,0.3636,The customs declaration quotes reference code,RA59,VL68,0.08499860763549805,-0.32633304595947266,-0.13579177856445312,16.7269917211961,17.095029925520066,16.996960739372298
1,0.5,5,0.4545,The seismograph at Ridge Camp reports as instrument,PV10,VA39,0.14866352081298828,-0.23749685287475586,-0.015442371368408203,14.20477238111198,16.044105366338044,15.560833759605885
1,0.5,6,0.5455,The archive microfilm reel is filed under shelf mark,DL13,WF80,0.0859231948852539,0.39514923095703125,0.19403505325317383,16.351133632473648,17.245434413664043,17.231315018143505
1,0.5,7,0.6364,The radio operator's logbook continues in volume,AA93,UF21,0.23236846923828125,0.3085818290710449,0.16102075576782227,16.92431482707616,18.498708159080707,17.99797074496746
1,0.5,8,0.7273,The expedition's spare sledge carries equipment tag,TA58,TJ14,-0.8981871604919434,-0.7115802764892578,-0.809046745300293,15.936697425087914,16.472940077073872,16.658472339389846
1,0.5,9,0.8182,The quartermaster's tally sheet uses form number,HQ73,XC20,0.8364753723144531,0.9023189544677734,0.8168549537658691,17.062083069002256,18.727539629791863,19.13525015185587
1,0.5,10,0.9091,The hydrographic chart set reached edition,TH54,AQ11,-1.3533344268798828,-1.39288330078125,-1.6323223114013672,15.159143927274272,16.158735160017386,15.598779425723478
1,0.5,11,1.0,Feld's field notebook carries catalogue reference,HX38,DV33,-1.1836276054382324,-1.2987732887268066,-1.0644659996032715,17.920403692871332,18.94730280013755,18.260530826402828
1,0.75,0,0.0,The cartography office safe opens with combination,EU18,TG74,-0.819706916809082,-0.7241482734680176,-1.0763449668884277,14.985884281806648,15.380185690242797,15.361761909443885
1,0.75,1,0.0909,The lighthouse relief roster follows schedule,JD73,PR55,-1.3155603408813477,-1.1522655487060547,-1.33040189743042,14.551831312128343,15.149953919579275,15.324234411120415
1,0.75,2,0.1818,The sealed crate in the annex is marked with inventory tag,QR93,PM10,0.756922721862793,1.4324049949645996,1.541050910949707,16.143536963732913,16.41976939048618,16.2273280385416
1,0.75,3,0.2727,The telegraph repeater hut answers to station code,NG22,TT89,-1.106816291809082,-1.1475920677185059,-1.192258358001709,16.181154715362936,17.50516720255837,17.605619729030877
1,0.75,4,0.3636,The customs declaration quotes reference code,RA59,VL68,0.08499860763549805,-0.3446173667907715,-0.4279165267944336,16.7269917211961,16.384756214683875,17.015852660057135
1,0.75,5,0.4545,The seismograph at Ridge Camp reports as instrument,PV10,VA39,0.14866352081298828,0.20808839797973633,0.13560914993286133,14.20477238111198,17.010408627800643,16.83018348342739
1,0.75,6,0.5455,The archive microfilm reel is filed under shelf mark,DL13,WF80,0.0859231948852539,0.10211563110351562,0.09543275833129883,16.351133632473648,17.583178963745013,17.245658044237643
1,0.75,7,0.6364,The radio operator's logbook continues in volume,AA93,UF21,0.23236846923828125,0.44826173782348633,0.22393560409545898,16.92431482707616,18.080517383874394,17.14290639432147
1,0.75,8,0.7273,The expedition's spare sledge carries equipment tag,TA58,TJ14,-0.8981871604919434,-0.7494611740112305,-0.6522202491760254,15.936697425087914,16.888324032071978,16.859868520405143
1,0.75,9,0.8182,The quartermaster's tally sheet uses form number,HQ73,XC20,0.8364753723144531,0.9871001243591309,0.9698605537414551,17.062083069002256,18.929599013063125,18.52540369099006
1,0.75,10,0.9091,The hydrographic chart set reached edition,TH54,AQ11,-1.3533344268798828,-1.5024728775024414,-1.5872721672058105,15.159143927274272,14.698204914107919,15.8874061757233
