seed,alpha,item,depth,stem,correct,wrong,cold,warm,mismatched,coldB,warmB,mismB
0,1.0,11,1.0,The mail packet from Vlissen came in pouch number,QS43,JC38,-0.371673583984375,-0.3920297622680664,-0.6463489532470703,18.077628926374018,17.56381542235613,16.78180406813044
0,3.0,0,0.0,The quartermaster's tally sheet uses form number,NP15,PB22,-1.5950465202331543,1.7551336288452148,-2.160212516784668,18.50496676657349,20.014916060492396,14.011006012558937
0,3.0,1,0.0909,The diesel storage tank is stencilled vessel number,JS72,BU91,-0.3632068634033203,3.7154738903045654,0.28504514694213867,16.25467875925824,16.72092329058796,16.509148811921477
0,3.0,2,0.1818,The harbour pilot's licence shows registration code,NK71,TV97,0.5309038162231445,2.5839881896972656,0.6453456878662109,18.13429274316877,18.30608861427754,17.494354291819036
0,3.0,3,0.2727,The eastern pumping station runs on circuit label,MU37,CA25,-0.20026516914367676,0.13339614868164062,-1.8659329414367676,17.340350719634444,15.705137863755226,15.495052525773644
0,3.0,4,0.3636,The radio operator's logbook continues in volume,SE46,WG87,1.5560431480407715,4.0571136474609375,-0.2062845230102539,16.813822189113125,13.6674003303051,13.708754980936646
0,3.0,5,0.4545,The survey team's theodolite bears serial number,ED89,UD60,1.4515595436096191,3.811770439147949,2.102039337158203,18.30434740241617,19.151734352111816,18.838954942300916
0,3.0,6,0.5455,The seismograph at Ridge Camp reports as instrument,JT87,CM24,0.7260069847106934,6.074492692947388,1.6585056781768799,16.89835749519989,13.671206580474973,15.267262250185013
0,3.0,7,0.6364,The winter quarters roof panel came from batch,LR81,BV12,0.04145526885986328,-0.05734848976135254,-0.310488224029541,16.646538101136684,15.478074112907052,13.653875228017569
0,3.0,8,0.7273,The customs declaration quotes reference code,DM65,GF25,0.7005805969238281,1.0992317199707031,0.09827232360839844,18.616102452739142,14.807342413812876,13.188587981276214
0,3.0,9,0.8182,The reserve fuel depot is listed at site code,LV91,RG17,0.509857177734375,1.594756841659546,0.14502668380737305,18.909277947503142,20.182562863919884,19.03823074931279
0,3.0,10,0.9091,The ice core drilling rig was delivered as unit,GT71,PV22,0.5523252487182617,3.061002016067505,0.7300357818603516,22.414652718347497,17.727928448468447,16.833231192082167
0,3.0,11,1.0,The mail packet from Vlissen came in pouch number,QS43,JC38,-0.371673583984375,0.5825295448303223,-0.1613173484802246,18.077628926374018,16.84688969142735,15.918103190138936
0,4.0,0,0.0,The quartermaster's tally sheet uses form number,NP15,PB22,-1.5950465202331543,1.5560359954833984,-2.3742361068725586,18.50496676657349,16.987999074161053,14.000390335917473
0,4.0,1,0.0909,The diesel storage tank is stencilled vessel number,JS72,BU91,-0.3632068634033203,3.3527350425720215,0.3603529930114746,16.25467875925824,16.827509574592113,17.38384029082954
0,4.0,2,0.1818,The harbour pilot's licence shows registration code,NK71,TV97,0.5309038162231445,3.141693115234375,0.5890750885009766,18.13429274316877,16.597776845097542,18.129266815260053
0,4.0,3,0.2727,The eastern pumping station runs on circuit label,MU37,CA25,-0.20026516914367676,0.9793014526367188,-2.025954246520996,17.340350719634444,14.468747850507498,14.891135280951858
0,4.0,4,0.3636,The radio operator's logbook continues in volume,SE46,WG87,1.5560431480407715,5.288033485412598,-1.1728901863098145,16.813822189113125,12.65669454075396,15.301187813282013
0,4.0,5,0.4545,The survey team's theodolite bears serial number,ED89,UD60,1.4515595436096191,4.45065975189209,2.577589988708496,18.30434740241617,19.069507889449596,18.794315034523606
0,4.0,6,0.5455,The seismograph at Ridge Camp reports as instrument,JT87,CM24,0.7260069847106934,5.232940673828125,2.012172222137451,16.89835749519989,14.38906876835972,16.249738837592304
0,4.0,7,0.6364,The winter quarters roof panel came from batch,LR81,BV12,0.04145526885986328,1.445023536682129,-0.733055591583252,16.646538101136684,15.00252978503704,14.861585197970271
0,4.0,8,0.7273,The customs declaration quotes reference code,DM65,GF25,0.7005805969238281,1.6845979690551758,0.3858213424682617,18.616102452739142,14.250227758660913,13.955031914636493
0,4.0,9,0.8182,The reserve fuel depot is listed at site code,LV91,RG17,0.509857177734375,2.043503522872925,-0.11456108093261719,18.909277947503142,19.159464988624677,18.336601509712636
0,4.0,10,0.9091,The ice core drilling rig was delivered as unit,GT71,PV22,0.5523252487182617,3.8303728103637695,0.7327060699462891,22.414652718347497,17.692776361480355,17.609290311113
0,4.0,11,1.0,The mail packet from Vlissen came in pouch number,QS43,JC38,-0.371673583984375,0.32608842849731445,-0.49593114852905273,18.077628926374018,17.985133968293667,17.69064308423549
0,6.0,0,0.0,The quartermaster's tally sheet uses form number,NP15,PB22,-1.5950465202331543,2.0177502632141113,-2.291581630706787,18.50496676657349,11.397364616394043,14.431868016719818
0,6.0,1,0.0909,The diesel storage tank is stencilled vessel number,JS72,BU91,-0.3632068634033203,0.8596086502075195,-1.118912696838379,16.25467875925824,17.18171437457204,16.7991941049695
0,6.0,2,0.1818,The harbour pilot's licence shows registration code,NK71,TV97,0.5309038162231445,1.1858062744140625,-0.3490610122680664,18.13429274316877,16.178483985364437,15.327959941700101
0,6.0,3,0.2727,The eastern pumping station runs on circuit label,MU37,CA25,-0.20026516914367676,1.3892576694488525,-0.4212491512298584,17.340350719634444,14.847570903599262,14.604288036003709
0,6.0,4,0.3636,The radio operator's logbook continues in volume,SE46,WG87,1.5560431480407715,4.597837448120117,0.5458493232727051,16.813822189113125,14.636435884982347,15.036740539595485
0,6.0,5,0.4545,The survey team's theodolite bears serial number,ED89,UD60,1.4515595436096191,3.795036792755127,2.1513876914978027,18.30434740241617,19.335612051188946,19.155309312045574
0,6.0,6,0.5455,The seismograph at Ridge Camp reports as instrument,JT87,CM24,0.7260069847106934,3.370731830596924,2.56095027923584,16.89835749519989,15.296393459662795,15.33473151922226
0,6.0,7,0.6364,The winter quarters roof panel came from batch,LR81,BV12,0.04145526885986328,1.496875286102295,-0.7911982536315918,16.646538101136684,15.546664990484715,15.381825072690845
0,6.0,8,0.7273,The customs declaration quotes reference code,DM65,GF25,0.7005805969238281,1.6161136627197266,-0.44820213317871094,18.616102452739142,15.102239340543747,13.327978078275919
0,6.0,9,0.8182,The reserve fuel depot is listed at site code,LV91,RG17,0.509857177734375,1.1708805561065674,-0.41707754135131836,18.909277947503142,17.70412152633071,16.566086375620216
0,6.0,10,0.9091,The ice core drilling rig was delivered as unit,GT71,PV22,0.5523252487182617,2.124504566192627,0.9885311126708984,22.414652718347497,17.26317422091961,16.395164718851447
0,6.0,11,1.0,The mail packet from Vlissen came in pouch number,QS43,JC38,-0.371673583984375,0.7643947601318359,0.4968078136444092,18.077628926374018,17.068559996783733,16.64992151595652
0,8.0,0,0.0,The quartermaster's tally sheet uses form number,NP15,PB22,-1.5950465202331543,-0.006108283996582031,-1.4335055351257324,18.50496676657349,12.565252661705017,13.779705286026001
0,8.0,1,0.0909,The diesel storage tank is stencilled vessel number,JS72,BU91,-0.3632068634033203,0.3530440330505371,0.2764730453491211,16.25467875925824,13.40469753742218,10.920188501477242
0,8.0,2,0.1818,The harbour pilot's licence shows registration code,NK71,TV97,0.5309038162231445,-1.0392284393310547,-1.3057036399841309,18.13429274316877,15.332665469497442,14.710679598152637
0,8.0,3,0.2727,The eastern pumping station runs on circuit label,MU37,CA25,-0.20026516914367676,0.21309328079223633,1.0461788177490234,17.340350719634444,15.08414439857006,15.16910163499415
0,8.0,4,0.3636,The radio operator's logbook continues in volume,SE46,WG87,1.5560431480407715,3.5451889038085938,1.972580909729004,16.813822189113125,16.74880771432072,16.263302540406585
0,8.0,5,0.4545,The survey team's theodolite bears serial number,ED89,UD60,1.4515595436096191,0.7396502494812012,1.5933752059936523,18.30434740241617,16.884516805410385,16.93249447643757
0,8.0,6,0.5455,The seismograph at Ridge Camp reports as instrument,JT87,CM24,0.7260069847106934,2.6178574562072754,1.7249326705932617,16.89835749519989,15.718881126493216,17.121638799086213
0,8.0,7,0.6364,The winter quarters roof panel came from batch,LR81,BV12,0.04145526885986328,1.0303683280944824,0.2351689338684082,16.646538101136684,14.57666777446866,14.712472660467029
0,8.0,8,0.7273,The customs declaration quotes reference code,DM65,GF25,0.7005805969238281,-1.965207576751709,-1.4650020599365234,18.616102452739142,14.666536029428244,13.64801974967122
0,8.0,9,0.8182,The reserve fuel depot is listed at site code,LV91,RG17,0.509857177734375,-0.7894322872161865,-1.0529580116271973,18.909277947503142,14.994038103148341,14.791174652054906
0,8.0,10,0.9091,The ice core drilling rig was delivered as unit,GT71,PV22,0.5523252487182617,1.0400829315185547,0.5095391273498535,22.414652718347497,17.016575951129198,16.37662698701024
0,8.0,11,1.0,The mail packet from Vlissen came in pouch number,QS43,JC38,-0.371673583984375,-1.5125746726989746,-0.07811498641967773,18.077628926374018,16.90295035392046,16.31830494478345
0,12.0,0,0.0,The quartermaster's tally sheet uses form number,NP15,PB22,-1.5950465202331543,-1.463925838470459,-2.774116039276123,18.50496676657349,12.217442393302917,11.449604272842407
0,12.0,1,0.0909,The diesel storage tank is stencilled vessel number,JS72,BU91,-0.3632068634033203,1.154764175415039,-0.005897998809814453,16.25467875925824,6.761250615119934,6.079551458358765
0,12.0,2,0.1818,The harbour pilot's licence shows registration code,NK71,TV97,0.5309038162231445,-2.636800765991211,-3.898123264312744,18.13429274316877,11.454810738563538,10.690221011638641
0,12.0,3,0.2727,The eastern pumping station runs on circuit label,MU37,CA25,-0.20026516914367676,-0.022367477416992188,1.215904712677002,17.340350719634444,10.449180006980896,12.884158678352833
0,12.0,4,0.3636,The radio operator's logbook continues in volume,SE46,WG87,1.5560431480407715,2.395634651184082,2.8563294410705566,16.813822189113125,12.899954430758953,12.489852517843246
0,12.0,5,0.4545,The survey team's theodolite bears serial number,ED89,UD60,1.4515595436096191,1.7776122093200684,2.0274558067321777,18.30434740241617,13.449263274669647,12.753032267093658
0,12.0,6,0.5455,The seismograph at Ridge Camp reports as instrument,JT87,CM24,0.7260069847106934,1.5469012260437012,1.8019905090332031,16.89835749519989,14.490252360701561,14.076340049505234
0,12.0,7,0.6364,The winter quarters roof panel came from batch,LR81,BV12,0.04145526885986328,0.8865666389465332,-0.42885303497314453,16.646538101136684,14.116010010242462,12.620214402675629
0,12.0,8,0.7273,The customs declaration quotes reference code,DM65,GF25,0.7005805969238281,-3.306828498840332,-3.7469563484191895,18.616102452739142,11.66914564371109,10.854577913880348
0,12.0,9,0.8182,The reserve fuel depot is listed at site code,LV91,RG17,0.509857177734375,-1.8015003204345703,-1.1501314640045166,18.909277947503142,11.546592444181442,11.281913563609123
0,12.0,10,0.9091,The ice core drilling rig was delivered as unit,GT71,PV22,0.5523252487182617,-0.04241037368774414,-0.6126279830932617,22.414652718347497,16.22875113785267,14.422241643071175
0,12.0,11,1.0,The mail packet from Vlissen came in pouch number,QS43,JC38,-0.371673583984375,-1.495544672012329,-1.3510141372680664,18.077628926374018,12.443043485283852,12.334469325840473
1,1.0,0,0.0,The cartography office safe opens with combination,EU18,TG74,-0.6536612510681152,-0.6380300521850586,-0.43334531784057617,14.673755765892565,15.590558053459972,16.34034638153389
1,1.0,1,0.0909,The lighthouse relief roster follows schedule,JD73,PR55,-1.2561802864074707,-1.6321372985839844,-1.9159951210021973,14.589113433496095,14.257428876124322,13.98741835867986
1,1.0,2,0.1818,The sealed crate in the annex is marked with inventory tag,QR93,PM10,0.9132909774780273,0.7359833717346191,0.6290717124938965,15.672262815292925,14.98678673664108,14.689297180622816
1,1.0,3,0.2727,The telegraph repeater hut answers to station code,NG22,TT89,-1.0507197380065918,-1.0233392715454102,-1.1721649169921875,16.080869935452938,15.351789304520935,16.054602341726422
1,1.0,4,0.3636,The customs declaration quotes reference code,RA59,VL68,0.07526922225952148,1.2567291259765625,1.4655451774597168,16.44226059690118,15.402071824064478,15.56220155255869
1,1.0,5,0.4545,The seismograph at Ridge Camp reports as instrument,PV10,VA39,0.15163087844848633,0.038416385650634766,0.11841440200805664,14.841443672776222,16.470495703164488,16.88141317013651
1,1.0,6,0.5455,The archive microfilm reel is filed under shelf mark,DL13,WF80,0.06898641586303711,-0.5942106246948242,-0.6847071647644043,16.607634558342397,19.316228195326403,18.779486551182345
1,1.0,7,0.6364,The radio operator's logbook continues in volume,AA93,UF21,0.23786067962646484,0.21020078659057617,-0.7901744842529297,17.38893332867883,17.45914682955481,17.311181130819023
1,1.0,8,0.7273,The expedition's spare sledge carries equipment tag,TA58,TJ14,-1.0355958938598633,-0.5042047500610352,-0.6443486213684082,15.462522234302014,18.26464576087892,18.672399709932506
1,1.0,9,0.8182,The quartermaster's tally sheet uses form number,HQ73,XC20,0.9205484390258789,1.588827133178711,1.4218320846557617,16.994442962342873,18.788733843015507,18.479391085449606
1,1.0,10,0.9091,The hydrographic chart set reached edition,TH54,AQ11,-1.487849235534668,0.6925191879272461,-0.10610628128051758,15.54888641834259,14.069364344934002,14.121948697371408
1,1.0,11,1.0,Feld's field notebook carries catalogue reference,HX38,DV33,-1.1089730262756348,-0.4931941032409668,-0.7877488136291504,17.841869805473834,18.61118291132152,18.130133592989296
1,3.0,0,0.0,The cartography office safe opens with combination,EU18,TG74,-0.6536612510681152,2.813314437866211,0.033280372619628906,14.673755765892565,16.691337602213025,16.660940827801824
1,3.0,1,0.0909,The lighthouse relief roster follows schedule,JD73,PR55,-1.2561802864074707,-1.9169626235961914,-4.864847660064697,14.589113433496095,14.015611393377185,13.950448020361364
1,3.0,2,0.1818,The sealed crate in the annex is marked with inventory tag,QR93,PM10,0.9132909774780273,2.9559881687164307,1.0609850883483887,15.672262815292925,13.007070017978549,11.478839449584484
1,3.0,3,0.2727,The telegraph repeater hut answers to station code,NG22,TT89,-1.0507197380065918,-0.8838248252868652,-2.690579414367676,16.080869935452938,11.276956595480442,12.835771288722754
1,3.0,4,0.3636,The customs declaration quotes reference code,RA59,VL68,0.07526922225952148,4.535937309265137,3.264564037322998,16.44226059690118,12.069551491178572,12.493836403591558
1,3.0,5,0.4545,The seismograph at Ridge Camp reports as instrument,PV10,VA39,0.15163087844848633,0.9787182807922363,0.15148687362670898,14.841443672776222,17.19900469109416,15.874685898423195
1,3.0,6,0.5455,The archive microfilm reel is filed under shelf mark,DL13,WF80,0.06898641586303711,1.2253665924072266,-0.19193029403686523,16.607634558342397,17.395258717238903,17.90775072015822
1,3.0,7,0.6364,The radio operator's logbook continues in volume,AA93,UF21,0.23786067962646484,-0.6369683742523193,-1.7431449890136719,17.38893332867883,15.515301971696317,14.594687661156058
1,3.0,8,0.7273,The expedition's spare sledge carries equipment tag,TA58,TJ14,-1.0355958938598633,1.6437945365905762,0.7664012908935547,15.462522234302014,18.778021145612,18.356776578351855
1,3.0,9,0.8182,The quartermaster's tally sheet uses form number,HQ73,XC20,0.9205484390258789,5.274099111557007,3.8100385665893555,16.994442962342873,17.88957002852112,15.87107725115493
1,3.0,10,0.9091,The hydrographic chart set reached edition,TH54,AQ11,-1.487849235534668,3.121716022491455,2.052216053009033,15.54888641834259,10.341188244288787,9.532242640620098
1,3.0,11,1.0,Feld's field notebook carries catalogue reference,HX38,DV33,-1.1089730262756348,-0.319303035736084,-0.39541196823120117,17.841869805473834,17.51476925238967,17.223551319912076
1,4.0,0,0.0,The cartography office safe opens with combination,EU18,TG74,-0.6536612510681152,2.9695591926574707,1.37117338180542,14.673755765892565,8.537487179040909,9.640157282352448
1,4.0,1,0.0909,The lighthouse relief roster follows schedule,JD73,PR55,-1.2561802864074707,-1.568213939666748,-4.592834949493408,14.589113433496095,12.413342125713825,13.26325261965394
1,4.0,2,0.1818,The sealed crate in the annex is marked with inventory tag,QR93,PM10,0.9132909774780273,3.9433624744415283,1.727247714996338,15.672262815292925,11.379029121249914,11.48759963363409
1,4.0,3,0.2727,The telegraph repeater hut answers to station code,NG22,TT89,-1.0507197380065918,-1.2409610748291016,-2.253765344619751,16.080869935452938,11.436252878978848,13.852388614788651
1,4.0,4,0.3636,The customs declaration quotes reference code,RA59,VL68,0.07526922225952148,5.434921741485596,3.2004480361938477,16.44226059690118,12.297991989180446,12.945250538177788
1,4.0,5,0.4545,The seismograph at Ridge Camp reports as instrument,PV10,VA39,0.15163087844848633,-0.11536979675292969,-0.7813220024108887,14.841443672776222,15.94053790718317,16.199966996908188
1,4.0,6,0.5455,The archive microfilm reel is filed under shelf mark,DL13,WF80,0.06898641586303711,1.0483379364013672,-0.9606344699859619,16.607634558342397,18.59623377583921,18.07528844475746
1,4.0,7,0.6364,The radio operator's logbook continues in volume,AA93,UF21,0.23786067962646484,1.1395671367645264,-0.9487833976745605,17.38893332867883,15.639114620164037,15.51196065172553
1,4.0,8,0.7273,The expedition's spare sledge carries equipment tag,TA58,TJ14,-1.0355958938598633,0.301790714263916,0.44933605194091797,15.462522234302014,18.505350589752197,18.958170271478593
1,4.0,9,0.8182,The quartermaster's tally sheet uses form number,HQ73,XC20,0.9205484390258789,5.854371070861816,3.3191423416137695,16.994442962342873,17.66194419655949,16.279942602850497
1,4.0,10,0.9091,The hydrographic chart set reached edition,TH54,AQ11,-1.487849235534668,2.911144733428955,1.705514907836914,15.54888641834259,9.715275114867836,11.758511166088283
1,4.0,11,1.0,Feld's field notebook carries catalogue reference,HX38,DV33,-1.1089730262756348,-0.6549859046936035,-0.4502243995666504,17.841869805473834,16.964295625686646,15.427091300487518
1,6.0,0,0.0,The cartography office safe opens with combination,EU18,TG74,-0.6536612510681152,2.4052939414978027,0.35186195373535156,14.673755765892565,6.279559135437012,6.692924201488495
1,6.0,1,0.0909,The lighthouse relief roster follows schedule,JD73,PR55,-1.2561802864074707,-4.201687812805176,-4.867788791656494,14.589113433496095,10.332372575998306,10.048943966627121
1,6.0,2,0.1818,The sealed crate in the annex is marked with inventory tag,QR93,PM10,0.9132909774780273,5.5108983516693115,2.9780311584472656,15.672262815292925,9.027696073055267,8.426490992307663
1,6.0,3,0.2727,The telegraph repeater hut answers to station code,NG22,TT89,-1.0507197380065918,-1.5164213180541992,-2.0776114463806152,16.080869935452938,10.628933876752853,12.788694575428963
1,6.0,4,0.3636,The customs declaration quotes reference code,RA59,VL68,0.07526922225952148,9.627315044403076,5.790393352508545,16.44226059690118,10.543210215866566,10.62897203862667
1,6.0,5,0.4545,The seismograph at Ridge Camp reports as instrument,PV10,VA39,0.15163087844848633,1.6028966903686523,0.6418275833129883,14.841443672776222,12.991875007748604,13.71891363710165
1,6.0,6,0.5455,The archive microfilm reel is filed under shelf mark,DL13,WF80,0.06898641586303711,0.7834429740905762,0.7250638008117676,16.607634558342397,15.255803853273392,15.845074117183685
1,6.0,7,0.6364,The radio operator's logbook continues in volume,AA93,UF21,0.23786067962646484,0.6286320686340332,-1.0369677543640137,17.38893332867883,14.725969552993774,13.28741455078125
1,6.0,8,0.7273,The expedition's spare sledge carries equipment tag,TA58,TJ14,-1.0355958938598633,0.14786195755004883,0.29057788848876953,15.462522234302014,16.884966634213924,15.567549761384726
1,6.0,9,0.8182,The quartermaster's tally sheet uses form number,HQ73,XC20,0.9205484390258789,4.242331504821777,3.8544058799743652,16.994442962342873,13.410332296043634,13.190389778465033
1,6.0,10,0.9091,The hydrographic chart set reached edition,TH54,AQ11,-1.487849235534668,0.6951942443847656,0.15273714065551758,15.54888641834259,9.726935155689716,11.671896778047085
1,6.0,11,1.0,Feld's field notebook carries catalogue reference,HX38,DV33,-1.1089730262756348,-0.00498199462890625,0.19966411590576172,17.841869805473834,13.51604500412941,11.383216857910156
1,8.0,0,0.0,The cartography office safe opens with combination,EU18,TG74,-0.6536612510681152,2.1678996086120605,-0.5737133026123047,14.673755765892565,8.042029619216919,10.665274202823639
1,8.0,1,0.0909,The lighthouse relief roster follows schedule,JD73,PR55,-1.2561802864074707,-4.435790538787842,-3.903864860534668,14.589113433496095,7.971622556447983,8.7029909491539
1,8.0,2,0.1818,The sealed crate in the annex is marked with inventory tag,QR93,PM10,0.9132909774780273,4.5460052490234375,4.456091403961182,15.672262815292925,8.021309316158295,6.204794883728027
1,8.0,3,0.2727,The telegraph repeater hut answers to station code,NG22,TT89,-1.0507197380065918,-0.16819429397583008,-2.5468592643737793,16.080869935452938,13.585444450378418,11.86474871635437
1,8.0,4,0.3636,The customs declaration quotes reference code,RA59,VL68,0.07526922225952148,7.120824813842773,8.075515747070312,16.44226059690118,11.405589431524277,10.630657702684402
1,8.0,5,0.4545,The seismograph at Ridge Camp reports as instrument,PV10,VA39,0.15163087844848633,2.601767063140869,0.8155989646911621,14.841443672776222,8.566413402557373,9.51798939704895
1,8.0,6,0.5455,The archive microfilm reel is filed under shelf mark,DL13,WF80,0.06898641586303711,0.9928069114685059,1.502009391784668,16.607634558342397,13.342419266700745,12.161594092845917
1,8.0,7,0.6364,The radio operator's logbook continues in volume,AA93,UF21,0.23786067962646484,-0.4744086265563965,1.357438564300537,17.38893332867883,16.25827742367983,12.539866745471954
1,8.0,8,0.7273,The expedition's spare sledge carries equipment tag,TA58,TJ14,-1.0355958938598633,0.3950791358947754,0.3000349998474121,15.462522234302014,17.487883634865284,16.437414556741714
1,8.0,9,0.8182,The quartermaster's tally sheet uses form number,HQ73,XC20,0.9205484390258789,3.6412739753723145,3.9749879837036133,16.994442962342873,12.675516195595264,14.027889166027308
1,8.0,10,0.9091,The hydrographic chart set reached edition,TH54,AQ11,-1.487849235534668,-1.5157437324523926,-2.113382339477539,15.54888641834259,13.861868970096111,14.501135766506195
1,8.0,11,1.0,Feld's field notebook carries catalogue reference,HX38,DV33,-1.1089730262756348,-0.8758640289306641,-1.1798744201660156,17.841869805473834,15.454656094312668,13.396252810955048
1,12.0,0,0.0,The cartography office safe opens with combination,EU18,TG74,-0.6536612510681152,2.3386406898498535,-0.011778831481933594,14.673755765892565,9.876789033412933,11.00230860710144
1,12.0,1,0.0909,The lighthouse relief roster follows schedule,JD73,PR55,-1.2561802864074707,-3.724513053894043,-3.918790340423584,14.589113433496095,5.2782591581344604,7.186107099056244
1,12.0,2,0.1818,The sealed crate in the annex is marked with inventory tag,QR93,PM10,0.9132909774780273,2.976184368133545,2.981405735015869,15.672262815292925,4.020215034484863,5.757275104522705
1,12.0,3,0.2727,The telegraph repeater hut answers to station code,NG22,TT89,-1.0507197380065918,1.1933975219726562,-1.5889577865600586,16.080869935452938,8.463682174682617,11.84248673915863
1,12.0,4,0.3636,The customs declaration quotes reference code,RA59,VL68,0.07526922225952148,4.138248920440674,3.9666290283203125,16.44226059690118,6.948511481285095,8.01141482591629
1,12.0,5,0.4545,The seismograph at Ridge Camp reports as instrument,PV10,VA39,0.15163087844848633,-1.0684881210327148,0.6937294006347656,14.841443672776222,7.519146680831909,5.3609408140182495
1,12.0,6,0.5455,The archive microfilm reel is filed under shelf mark,DL13,WF80,0.06898641586303711,1.908311367034912,1.8713407516479492,16.607634558342397,3.1639575958251953,4.710145473480225
1,12.0,7,0.6364,The radio operator's logbook continues in volume,AA93,UF21,0.23786067962646484,2.2517380714416504,4.977080345153809,17.38893332867883,9.616430103778839,12.969191193580627
1,12.0,8,0.7273,The expedition's spare sledge carries equipment tag,TA58,TJ14,-1.0355958938598633,1.582897663116455,2.0348124504089355,15.462522234302014,11.18613475561142,12.326016783714294
1,12.0,9,0.8182,The quartermaster's tally sheet uses form number,HQ73,XC20,0.9205484390258789,2.8444104194641113,1.8488335609436035,16.994442962342873,13.777620576322079,13.382789738476276
1,12.0,10,0.9091,The hydrographic chart set reached edition,TH54,AQ11,-1.487849235534668,-1.630549430847168,-1.4635953903198242,15.54888641834259,13.00882139801979,14.640047430992126
1,12.0,11,1.0,Feld's field notebook carries catalogue reference,HX38,DV33,-1.1089730262756348,-3.362572193145752,-1.9808430671691895,17.841869805473834,12.291162639856339,11.1406569480896
2,1.0,0,0.0,The meteorological buoy broadcasts on transponder code,BC20,AC24,-0.19817113876342773,0.37426042556762695,0.6746101379394531,14.601154256612062,15.167402940336615,14.604758846340701
2,1.0,1,0.0909,The salvage tender was registered with hull number,MF95,CA15,1.933924674987793,2.4374117851257324,2.7394394874572754,15.59655796084553,16.97258291579783,17.3480693269521
2,1.0,2,0.1818,The medical supply locker was closed with seal number,GV14,JE30,-0.8667831420898438,-0.9468250274658203,-1.4297208786010742,17.491273479070514,17.71401095960755,17.605556293041445
2,1.0,3,0.2727,The observatory's spare mirror was ordered as part number,UX30,ZF76,-1.094212532043457,-0.5034480094909668,-0.46823883056640625,15.246392050292343,18.73510995216202,17.73278887954075
2,1.0,4,0.3636,The cartography office safe opens with combination,PW60,YA59,1.712721824645996,2.231670379638672,1.7945561408996582,17.204792884062044,18.539317337214015,17.171471557579935
2,1.0,5,0.4545,Feld's field notebook carries catalogue reference,JB13,UB41,0.8467092514038086,0.24101543426513672,0.1002349853515625,18.23232137208106,18.563766875420697,20.13826639915351
2,1.0,6,0.5455,The reserve fuel depot is listed at site code,MQ50,EB10,2.3821587562561035,2.8314037322998047,3.186873435974121,15.885454774135724,16.245752245304175,15.969180600252002
2,1.0,7,0.6364,The telegraph repeater hut answers to station code,NP77,MV90,0.24480438232421875,0.5164141654968262,-0.23083734512329102,15.116557150147855,19.478718244237825,19.305852406832855
2,1.0,8,0.7273,The northern relay station operates under callsign,FT32,KL72,-0.9806108474731445,-1.4637343883514404,-1.4775285720825195,17.58632558619138,19.49876038893126,19.230774474679492
2,1.0,9,0.8182,The archive microfilm reel is filed under shelf mark,HH13,AK67,-1.2575874328613281,-1.7337656021118164,-1.4157042503356934,16.62976947129937,16.523345213907305,17.472846314427443
2,1.0,10,0.9091,The expedition's spare sledge carries equipment tag,FL32,TV15,-0.10525989532470703,0.8999924659729004,-0.0022406578063964844,20.890498908353038,23.65796364302514,23.07089445501333
2,1.0,11,1.0,The survey team's theodolite bears serial number,ES75,YE70,0.4954838752746582,1.6336045265197754,-0.16019296646118164,15.548797816270962,16.34919198951684,16.922112047905102
